year,month,airport,destination,airline,flights,seats,passengers,load_factor
2024,5,"桃園國際機場","松山","長榮",18,3312,2945,88.9191
2024,6,"桃園國際機場","松山","長榮",18,3312,3007,90.7911
2024,7,"桃園國際機場","松山","長榮",18,3312,2930,88.4662
2024,8,"桃園國際機場","松山","長榮",16,2944,2485,84.4090
2024,9,"桃園國際機場","松山","長榮",18,3312,2863,86.4432
2025,10,"桃園國際機場","松山","長榮",28,5152,4208,81.6770
2025,11,"桃園國際機場","松山","長榮",33,6072,5138,84.6179
2025,12,"桃園國際機場","松山","長榮",30,5520,4751,86.0688
2025,1,"桃園國際機場","松山","長榮",28,5152,4123,80.0272
2025,2,"桃園國際機場","松山","長榮",24,4416,3828,86.6848
2025,3,"桃園國際機場","松山","長榮",36,6624,5734,86.5640
2025,4,"桃園國際機場","松山","長榮",44,8096,6352,78.4585
2025,5,"桃園國際機場","松山","長榮",26,4784,3781,79.0343
2025,6,"桃園國際機場","松山","長榮",28,5152,3993,77.5039
2025,7,"桃園國際機場","松山","長榮",46,8464,5543,65.4891
2025,8,"桃園國際機場","松山","長榮",29,5336,4033,75.5810
2025,9,"桃園國際機場","松山","長榮",24,4416,3300,74.7283
2026,1,"桃園國際機場","松山","長榮",26,4784,4028,84.1973
2026,2,"桃園國際機場","松山","長榮",24,4416,4059,91.9158
2026,3,"桃園國際機場","松山","長榮",36,6624,6049,91.3194
2026,4,"桃園國際機場","松山","長榮",34,6256,5603,89.5620
2026,5,"桃園國際機場","松山","長榮",26,4784,4003,83.6747
2025,10,"桃園國際機場","神戶","長榮",18,3312,2646,79.8913
2025,11,"桃園國際機場","神戶","長榮",20,3680,2623,71.2772
2025,12,"桃園國際機場","神戶","長榮",28,5152,4149,80.5318
2025,4,"桃園國際機場","神戶","長榮",14,2576,2363,91.7314
2025,5,"桃園國際機場","神戶","長榮",18,3312,2623,79.1969
2025,6,"桃園國際機場","神戶","長榮",18,3312,2684,81.0386
2025,7,"桃園國際機場","神戶","長榮",15,2760,1967,71.2681
2025,8,"桃園國際機場","神戶","長榮",18,3312,2855,86.2017
2025,9,"桃園國際機場","神戶","長榮",18,3312,2571,77.6268
2026,1,"桃園國際機場","神戶","長榮",26,4784,4192,87.6254
2026,2,"桃園國際機場","神戶","長榮",24,4416,4277,96.8524
2026,3,"桃園國際機場","神戶","長榮",26,4784,4688,97.9933
2026,4,"桃園國際機場","神戶","長榮",26,4784,4316,90.2174
2026,5,"桃園國際機場","神戶","長榮",26,4784,4339,90.6982
2025,10,"桃園國際機場","達拉斯","長榮",25,7106,5075,71.4185
2025,11,"桃園國際機場","達拉斯","長榮",33,9408,7228,76.8282
2025,12,"桃園國際機場","達拉斯","長榮",53,14734,9993,67.8227
2026,1,"桃園國際機場","達拉斯","長榮",60,16680,12828,76.9065
2026,2,"桃園國際機場","達拉斯","長榮",56,15568,10438,67.0478
2026,3,"桃園國際機場","達拉斯","長榮",62,17236,15911,92.3126
2026,4,"桃園國際機場","達拉斯","長榮",60,16680,13963,83.7110
2026,5,"桃園國際機場","達拉斯","長榮",62,17236,14458,83.8826
2024,10,"高雄國際機場","香港","長榮",113,20792,12691,61.0379
2024,11,"高雄國際機場","香港","長榮",118,21712,11633,53.5787
2024,12,"高雄國際機場","香港","長榮",124,22816,13931,61.0580
2024,4,"高雄國際機場","香港","長榮",38,6992,4352,62.2426
2024,5,"高雄國際機場","香港","長榮",96,17664,11688,66.1685
2024,6,"高雄國際機場","香港","長榮",120,22080,14831,67.1694
2024,7,"高雄國際機場","香港","長榮",121,22264,16515,74.1780
2024,8,"高雄國際機場","香港","長榮",124,22816,15994,70.0999
2024,9,"高雄國際機場","香港","長榮",120,22080,13555,61.3904
2025,10,"高雄國際機場","香港","長榮",124,22816,17250,75.6048
2025,11,"高雄國際機場","香港","長榮",118,21712,15706,72.3379
2025,12,"高雄國際機場","香港","長榮",124,22816,16631,72.8918
2025,1,"高雄國際機場","香港","長榮",124,22816,13445,58.9279
2025,2,"高雄國際機場","香港","長榮",112,20608,11950,57.9872
2025,3,"高雄國際機場","香港","長榮",124,22816,11359,49.7852
2025,4,"高雄國際機場","香港","長榮",120,22080,15963,72.2962
2025,5,"高雄國際機場","香港","長榮",124,22816,14727,64.5468
2025,6,"高雄國際機場","香港","長榮",120,22080,14907,67.5136
2025,7,"高雄國際機場","香港","長榮",96,17664,12893,72.9903
2025,8,"高雄國際機場","香港","長榮",121,22264,17546,78.8088
2025,9,"高雄國際機場","香港","長榮",110,20240,11123,54.9555
2026,1,"高雄國際機場","香港","長榮",124,22816,12758,55.9169
2026,2,"高雄國際機場","香港","長榮",112,20608,15932,77.3098
2026,3,"高雄國際機場","香港","長榮",124,22816,15700,68.8114
2026,4,"高雄國際機場","香港","長榮",120,22080,16703,75.6476
2026,5,"高雄國際機場","香港","長榮",96,17664,12116,68.5915
2024,10,"高雄國際機場","大阪","長榮",57,10488,9727,92.7441
2024,11,"高雄國際機場","大阪","長榮",61,11224,10135,90.2976
2024,12,"高雄國際機場","大阪","長榮",62,11408,10815,94.8019
2024,1,"高雄國際機場","大阪","長榮",62,11408,10524,92.2511
2024,2,"高雄國際機場","大阪","長榮",58,10672,10235,95.9052
2024,3,"高雄國際機場","大阪","長榮",62,11408,11091,97.2212
2024,4,"高雄國際機場","大阪","長榮",60,11040,9870,89.4022
2024,5,"高雄國際機場","大阪","長榮",62,11408,10393,91.1027
2024,6,"高雄國際機場","大阪","長榮",60,11040,10572,95.7609
2024,7,"高雄國際機場","大阪","長榮",61,11224,10486,93.4248
2024,8,"高雄國際機場","大阪","長榮",62,11408,10686,93.6711
2024,9,"高雄國際機場","大阪","長榮",60,11040,9642,87.3370
2025,10,"高雄國際機場","大阪","長榮",98,18032,13552,75.1553
2025,11,"高雄國際機場","大阪","長榮",92,16928,12769,75.4312
2025,12,"高雄國際機場","大阪","長榮",98,18032,15827,87.7717
2025,1,"高雄國際機場","大阪","長榮",62,11408,9581,83.9849
2025,2,"高雄國際機場","大阪","長榮",56,10304,9574,92.9154
2025,3,"高雄國際機場","大阪","長榮",62,11408,10036,87.9734
2025,4,"高雄國際機場","大阪","長榮",96,17664,12689,71.8354
2025,5,"高雄國際機場","大阪","長榮",98,18032,12630,70.0421
2025,6,"高雄國際機場","大阪","長榮",92,16928,12211,72.1349
2025,7,"高雄國際機場","大阪","長榮",98,17848,11758,65.8785
2025,8,"高雄國際機場","大阪","長榮",96,17664,15168,85.8696
2025,9,"高雄國際機場","大阪","長榮",94,17296,12394,71.6582
2026,1,"高雄國際機場","大阪","長榮",98,18032,16469,91.3321
2026,2,"高雄國際機場","大阪","長榮",88,16192,15515,95.8189
2026,3,"高雄國際機場","大阪","長榮",96,17664,17313,98.0129
2026,4,"高雄國際機場","大阪","長榮",94,17296,15916,92.0213
2026,5,"高雄國際機場","大阪","長榮",98,18032,16029,88.8920
2024,10,"高雄國際機場","東京成田","長榮",57,10488,10132,96.6056
2024,11,"高雄國際機場","東京成田","長榮",61,11224,10929,97.3717
2024,12,"高雄國際機場","東京成田","長榮",62,11408,10891,95.4681
2024,1,"高雄國際機場","東京成田","長榮",62,11408,10966,96.1255
2024,2,"高雄國際機場","東京成田","長榮",58,10672,10502,98.4070
2024,3,"高雄國際機場","東京成田","長榮",62,11408,11391,99.8510
2024,4,"高雄國際機場","東京成田","長榮",60,11040,10506,95.1630
2024,5,"高雄國際機場","東京成田","長榮",62,11408,11016,96.5638
2024,6,"高雄國際機場","東京成田","長榮",60,11040,10881,98.5598
2024,7,"高雄國際機場","東京成田","長榮",62,11408,10986,96.3008
2024,8,"高雄國際機場","東京成田","長榮",62,11408,10819,94.8370
2024,9,"高雄國際機場","東京成田","長榮",60,11040,10321,93.4873
2025,10,"高雄國際機場","東京成田","長榮",62,11408,8988,78.7868
2025,11,"高雄國際機場","東京成田","長榮",60,11040,9439,85.4982
2025,12,"高雄國際機場","東京成田","長榮",62,11408,10467,91.7514
2025,1,"高雄國際機場","東京成田","長榮",62,11408,11081,97.1336
2025,2,"高雄國際機場","東京成田","長榮",56,10304,10075,97.7776
2025,3,"高雄國際機場","東京成田","長榮",62,11408,10820,94.8457
2025,4,"高雄國際機場","東京成田","長榮",60,11040,9697,87.8351
2025,5,"高雄國際機場","東京成田","長榮",62,11408,9748,85.4488
2025,6,"高雄國際機場","東京成田","長榮",60,11040,9057,82.0380
2025,7,"高雄國際機場","東京成田","長榮",62,11224,8818,78.5638
2025,8,"高雄國際機場","東京成田","長榮",61,11224,9433,84.0431
2025,9,"高雄國際機場","東京成田","長榮",60,11040,7252,65.6884
2026,1,"高雄國際機場","東京成田","長榮",62,11408,11154,97.7735
2026,2,"高雄國際機場","東京成田","長榮",56,10304,10181,98.8063
2026,3,"高雄國際機場","東京成田","長榮",62,11408,11338,99.3864
2026,4,"高雄國際機場","東京成田","長榮",60,11040,10068,91.1957
2026,5,"高雄國際機場","東京成田","長榮",62,14504,12395,85.4592
2024,10,"高雄國際機場","福岡","長榮",53,9752,8715,89.3663
2024,11,"高雄國際機場","福岡","長榮",42,7728,7464,96.5839
2024,12,"高雄國際機場","福岡","長榮",44,8096,7639,94.3552
2024,1,"高雄國際機場","福岡","長榮",44,8096,6174,76.2599
2024,2,"高雄國際機場","福岡","長榮",42,7728,6992,90.4762
2024,3,"高雄國際機場","福岡","長榮",44,8096,7879,97.3197
2024,4,"高雄國際機場","福岡","長榮",60,11040,9162,82.9891
2024,5,"高雄國際機場","福岡","長榮",62,11408,9566,83.8534
2024,6,"高雄國際機場","福岡","長榮",60,11040,9915,89.8098
2024,7,"高雄國際機場","福岡","長榮",60,11040,10044,90.9783
2024,8,"高雄國際機場","福岡","長榮",60,11040,10029,90.8424
2024,9,"高雄國際機場","福岡","長榮",60,11040,9451,85.6069
2025,10,"高雄國際機場","福岡","長榮",58,10672,9814,91.9603
2025,11,"高雄國際機場","福岡","長榮",42,7728,7312,94.6170
2025,12,"高雄國際機場","福岡","長榮",44,8096,7860,97.0850
2025,1,"高雄國際機場","福岡","長榮",52,9568,7147,74.6969
2025,2,"高雄國際機場","福岡","長榮",48,8832,7508,85.0091
2025,3,"高雄國際機場","福岡","長榮",46,8464,8097,95.6640
2025,4,"高雄國際機場","福岡","長榮",60,11040,9676,87.6449
2025,5,"高雄國際機場","福岡","長榮",62,11408,9462,82.9418
2025,6,"高雄國際機場","福岡","長榮",60,11040,9128,82.6812
2025,7,"高雄國際機場","福岡","長榮",60,11040,8185,74.1395
2025,8,"高雄國際機場","福岡","長榮",60,11040,9498,86.0326
2025,9,"高雄國際機場","福岡","長榮",60,11040,8890,80.5254
2026,1,"高雄國際機場","福岡","長榮",44,8096,7750,95.7263
2026,2,"高雄國際機場","福岡","長榮",40,7360,7080,96.1957
2026,3,"高雄國際機場","福岡","長榮",46,8464,8330,98.4168
2026,4,"高雄國際機場","福岡","長榮",60,11040,10474,94.8732
2026,5,"高雄國際機場","福岡","長榮",62,11408,10765,94.3636
2024,10,"高雄國際機場","上海浦東","長榮",39,7176,5163,71.9482
2024,11,"高雄國際機場","上海浦東","長榮",42,7728,5810,75.1812
2024,12,"高雄國際機場","上海浦東","長榮",46,8464,5687,67.1905
2024,1,"高雄國際機場","上海浦東","長榮",44,8096,4280,52.8656
2024,2,"高雄國際機場","上海浦東","長榮",42,7728,4618,59.7567
2024,3,"高雄國際機場","上海浦東","長榮",44,8096,5123,63.2782
2024,4,"高雄國際機場","上海浦東","長榮",44,8096,6050,74.7283
2024,5,"高雄國際機場","上海浦東","長榮",44,8096,6028,74.4565
2024,6,"高雄國際機場","上海浦東","長榮",42,7728,6105,78.9984
2024,7,"高雄國際機場","上海浦東","長榮",44,8096,6701,82.7693
2024,8,"高雄國際機場","上海浦東","長榮",44,8096,6392,78.9526
2024,9,"高雄國際機場","上海浦東","長榮",44,8096,5338,65.9338
2025,10,"高雄國際機場","上海浦東","長榮",44,8096,7127,88.0311
2025,11,"高雄國際機場","上海浦東","長榮",42,7728,7145,92.4560
2025,12,"高雄國際機場","上海浦東","長榮",44,8096,6612,81.6700
2025,1,"高雄國際機場","上海浦東","長榮",44,8096,5435,67.1319
2025,2,"高雄國際機場","上海浦東","長榮",40,7360,5325,72.3505
2025,3,"高雄國際機場","上海浦東","長榮",44,8096,6335,78.2485
2025,4,"高雄國際機場","上海浦東","長榮",42,7728,6763,87.5129
2025,5,"高雄國際機場","上海浦東","長榮",44,8096,6689,82.6210
2025,6,"高雄國際機場","上海浦東","長榮",44,8096,6745,83.3127
2025,7,"高雄國際機場","上海浦東","長榮",42,7728,7044,91.1491
2025,8,"高雄國際機場","上海浦東","長榮",44,8096,7399,91.3908
2025,9,"高雄國際機場","上海浦東","長榮",44,8096,6443,79.5825
2026,1,"高雄國際機場","上海浦東","長榮",44,8096,5938,73.3449
2026,2,"高雄國際機場","上海浦東","長榮",40,7360,5624,76.4130
2026,3,"高雄國際機場","上海浦東","長榮",46,8464,7413,87.5827
2026,4,"高雄國際機場","上海浦東","長榮",42,7728,7133,92.3007
2026,5,"高雄國際機場","上海浦東","長榮",44,10160,8426,82.9331
2024,10,"高雄國際機場","首爾仁川","長榮",49,9016,7291,80.8673
2024,11,"高雄國際機場","首爾仁川","長榮",60,10856,8858,81.5954
2024,12,"高雄國際機場","首爾仁川","長榮",61,11224,9364,83.4284
2024,1,"高雄國際機場","首爾仁川","長榮",34,6256,5503,87.9636
2024,2,"高雄國際機場","首爾仁川","長榮",34,6256,5673,90.6809
2024,3,"高雄國際機場","首爾仁川","長榮",36,6624,5954,89.8853
2024,4,"高雄國際機場","首爾仁川","長榮",34,6256,5253,83.9674
2024,5,"高雄國際機場","首爾仁川","長榮",36,6624,4721,71.2711
2024,6,"高雄國際機場","首爾仁川","長榮",34,6256,5189,82.9444
2024,7,"高雄國際機場","首爾仁川","長榮",49,9016,6450,71.5395
2024,8,"高雄國際機場","首爾仁川","長榮",54,9936,7111,71.5680
2024,9,"高雄國際機場","首爾仁川","長榮",50,9200,6577,71.4891
2025,10,"高雄國際機場","首爾仁川","長榮",62,11408,9685,84.8966
2025,11,"高雄國際機場","首爾仁川","長榮",60,11040,9972,90.3261
2025,12,"高雄國際機場","首爾仁川","長榮",66,12624,12170,96.4037
2025,1,"高雄國際機場","首爾仁川","長榮",98,18032,14739,81.7380
2025,2,"高雄國際機場","首爾仁川","長榮",88,16192,14460,89.3034
2025,3,"高雄國際機場","首爾仁川","長榮",96,17664,13630,77.1626
2025,4,"高雄國際機場","首爾仁川","長榮",60,11040,8142,73.7500
2025,5,"高雄國際機場","首爾仁川","長榮",62,11408,8146,71.4060
2025,6,"高雄國際機場","首爾仁川","長榮",60,11040,8464,76.6667
2025,7,"高雄國際機場","首爾仁川","長榮",60,10856,8938,82.3324
2025,8,"高雄國際機場","首爾仁川","長榮",62,11408,9989,87.5614
2025,9,"高雄國際機場","首爾仁川","長榮",60,11040,7049,63.8496
2026,1,"高雄國際機場","首爾仁川","長榮",62,11408,10691,93.7149
2026,2,"高雄國際機場","首爾仁川","長榮",56,10304,10003,97.0788
2026,3,"高雄國際機場","首爾仁川","長榮",62,11408,10796,94.6353
2026,4,"高雄國際機場","首爾仁川","長榮",60,11040,9970,90.3080
2026,5,"高雄國際機場","首爾仁川","長榮",62,11408,9197,80.6189
2024,10,"高雄國際機場","澳門","長榮",30,5520,3677,66.6123
2024,11,"高雄國際機場","澳門","長榮",60,11040,7188,65.1087
2024,12,"高雄國際機場","澳門","長榮",62,11408,8261,72.4141
2024,1,"高雄國際機場","澳門","長榮",42,7728,5219,67.5336
2024,2,"高雄國際機場","澳門","長榮",32,5888,4571,77.6325
2024,3,"高雄國際機場","澳門","長榮",44,8096,5197,64.1922
2024,4,"高雄國際機場","澳門","長榮",26,4784,3580,74.8328
2024,5,"高雄國際機場","澳門","長榮",26,4784,3296,68.8963
2024,6,"高雄國際機場","澳門","長榮",26,4784,3591,75.0627
2024,7,"高雄國際機場","澳門","長榮",26,4784,4092,85.5351
2024,8,"高雄國際機場","澳門","長榮",26,4784,4160,86.9565
2024,9,"高雄國際機場","澳門","長榮",26,4784,3271,68.3737
2025,10,"高雄國際機場","澳門","長榮",48,8832,7121,80.6273
2025,11,"高雄國際機場","澳門","長榮",58,10672,9025,84.5671
2025,12,"高雄國際機場","澳門","長榮",62,11408,8888,77.9102
2025,1,"高雄國際機場","澳門","長榮",50,9200,6173,67.0978
2025,2,"高雄國際機場","澳門","長榮",48,8832,5889,66.6780
2025,3,"高雄國際機場","澳門","長榮",62,11408,7447,65.2788
2025,4,"高雄國際機場","澳門","長榮",42,7728,5857,75.7893
2025,5,"高雄國際機場","澳門","長榮",44,8096,6159,76.0746
2025,6,"高雄國際機場","澳門","長榮",44,8096,6605,81.5835
2025,7,"高雄國際機場","澳門","長榮",40,7360,6098,82.8533
2025,8,"高雄國際機場","澳門","長榮",42,7728,6880,89.0269
2025,9,"高雄國際機場","澳門","長榮",38,6992,5402,77.2597
2026,1,"高雄國際機場","澳門","長榮",62,11408,7216,63.2539
2026,2,"高雄國際機場","澳門","長榮",56,10304,8454,82.0458
2026,3,"高雄國際機場","澳門","長榮",60,11040,9736,88.1884
2026,4,"高雄國際機場","澳門","長榮",44,8096,6942,85.7460
2026,5,"高雄國際機場","澳門","長榮",44,9128,7574,82.9755
2024,10,"臺北松山機場","首爾金浦","長榮",36,6624,5775,87.1830
2024,11,"臺北松山機場","首爾金浦","長榮",36,6624,6259,94.4897
2024,12,"臺北松山機場","首爾金浦","長榮",34,6256,5861,93.6861
2024,1,"臺北松山機場","首爾金浦","長榮",36,6624,6103,92.1347
2024,2,"臺北松山機場","首爾金浦","長榮",32,5888,5563,94.4803
2024,3,"臺北松山機場","首爾金浦","長榮",36,6624,6099,92.0743
2024,4,"臺北松山機場","首爾金浦","長榮",34,6256,5501,87.9316
2024,5,"臺北松山機場","首爾金浦","長榮",36,6624,5329,80.4499
2024,6,"臺北松山機場","首爾金浦","長榮",34,6256,5108,81.6496
2024,7,"臺北松山機場","首爾金浦","長榮",34,6256,4595,73.4495
2024,8,"臺北松山機場","首爾金浦","長榮",36,6624,5123,77.3400
2024,9,"臺北松山機場","首爾金浦","長榮",32,5888,4719,80.1461
2025,10,"臺北松山機場","首爾金浦","長榮",36,6624,5927,89.4777
2025,11,"臺北松山機場","首爾金浦","長榮",34,6256,5978,95.5563
2025,12,"臺北松山機場","首爾金浦","長榮",36,6624,6559,99.0187
2025,1,"臺北松山機場","首爾金浦","長榮",36,6624,6087,91.8931
2025,2,"臺北松山機場","首爾金浦","長榮",32,5888,5581,94.7860
2025,3,"臺北松山機場","首爾金浦","長榮",34,6256,5572,89.0665
2025,4,"臺北松山機場","首爾金浦","長榮",36,6624,5846,88.2548
2025,5,"臺北松山機場","首爾金浦","長榮",36,6624,5499,83.0163
2025,6,"臺北松山機場","首爾金浦","長榮",32,5888,5361,91.0496
2025,7,"臺北松山機場","首爾金浦","長榮",36,6624,5579,84.2240
2025,8,"臺北松山機場","首爾金浦","長榮",36,6624,5925,89.4475
2025,9,"臺北松山機場","首爾金浦","長榮",34,6256,4980,79.6036
2026,1,"臺北松山機場","首爾金浦","長榮",36,6624,6346,95.8031
2026,2,"臺北松山機場","首爾金浦","長榮",32,5888,5705,96.8920
2026,3,"臺北松山機場","首爾金浦","長榮",34,6256,5994,95.8120
2026,4,"臺北松山機場","首爾金浦","長榮",34,6256,5708,91.2404
2026,5,"臺北松山機場","首爾金浦","長榮",36,6624,6021,90.8967
2024,10,"臺北松山機場","東京羽田","長榮",122,41724,38357,91.9303
2024,11,"臺北松山機場","東京羽田","長榮",119,40698,40003,98.2923
2024,12,"臺北松山機場","東京羽田","長榮",124,42408,40256,94.9255
2024,1,"臺北松山機場","東京羽田","長榮",124,42408,38967,91.8860
2024,2,"臺北松山機場","東京羽田","長榮",116,39672,37781,95.2334
2024,3,"臺北松山機場","東京羽田","長榮",124,42408,41662,98.2409
2024,4,"臺北松山機場","東京羽田","長榮",120,41040,37515,91.4108
2024,5,"臺北松山機場","東京羽田","長榮",124,42408,36335,85.6796
2024,6,"臺北松山機場","東京羽田","長榮",120,41040,38885,94.7490
2024,7,"臺北松山機場","東京羽田","長榮",124,42408,38309,90.3344
2024,8,"臺北松山機場","東京羽田","長榮",124,42408,39573,93.3149
2024,9,"臺北松山機場","東京羽田","長榮",120,41040,37093,90.3826
2025,10,"臺北松山機場","東京羽田","長榮",124,42408,39449,93.0225
2025,11,"臺北松山機場","東京羽田","長榮",120,41040,40319,98.2432
2025,12,"臺北松山機場","東京羽田","長榮",124,42408,41391,97.6019
2025,1,"臺北松山機場","東京羽田","長榮",124,42408,40143,94.6590
2025,2,"臺北松山機場","東京羽田","長榮",112,38304,36208,94.5280
2025,3,"臺北松山機場","東京羽田","長榮",124,42408,40258,94.9302
2025,4,"臺北松山機場","東京羽田","長榮",120,41040,36856,89.8051
2025,5,"臺北松山機場","東京羽田","長榮",124,42408,38505,90.7965
2025,6,"臺北松山機場","東京羽田","長榮",120,41040,37655,91.7519
2025,7,"臺北松山機場","東京羽田","長榮",124,42408,36469,85.9956
2025,8,"臺北松山機場","東京羽田","長榮",124,42408,39070,92.1288
2025,9,"臺北松山機場","東京羽田","長榮",120,41040,36417,88.7354
2026,1,"臺北松山機場","東京羽田","長榮",124,42408,41873,98.7384
2026,2,"臺北松山機場","東京羽田","長榮",112,38304,37538,98.0002
2026,3,"臺北松山機場","東京羽田","長榮",124,42408,41878,98.7502
2026,4,"臺北松山機場","東京羽田","長榮",120,41040,38688,94.2690
2026,5,"臺北松山機場","東京羽田","長榮",124,42408,38862,91.6384
2024,10,"臺北松山機場","上海虹橋","長榮",51,17442,13038,74.7506
2024,11,"臺北松山機場","上海虹橋","長榮",52,17784,13949,78.4357
2024,12,"臺北松山機場","上海虹橋","長榮",52,17784,12320,69.2758
2024,1,"臺北松山機場","上海虹橋","長榮",52,17784,10462,58.8282
2024,2,"臺北松山機場","上海虹橋","長榮",50,17100,10312,60.3041
2024,3,"臺北松山機場","上海虹橋","長榮",54,18468,13059,70.7115
2024,4,"臺北松山機場","上海虹橋","長榮",50,17100,13474,78.7953
2024,5,"臺北松山機場","上海虹橋","長榮",54,18468,13881,75.1624
2024,6,"臺北松山機場","上海虹橋","長榮",52,17784,14295,80.3812
2024,7,"臺北松山機場","上海虹橋","長榮",50,17100,14246,83.3099
2024,8,"臺北松山機場","上海虹橋","長榮",53,18126,13999,77.2316
2024,9,"臺北松山機場","上海虹橋","長榮",52,17784,12050,67.7575
2025,10,"臺北松山機場","上海虹橋","長榮",54,18468,15637,84.6708
2025,11,"臺北松山機場","上海虹橋","長榮",52,17784,16733,94.0902
2025,12,"臺北松山機場","上海虹橋","長榮",52,17784,14313,80.4825
2025,1,"臺北松山機場","上海虹橋","長榮",54,18468,13565,73.4514
2025,2,"臺北松山機場","上海虹橋","長榮",48,16416,11737,71.4973
2025,3,"臺北松山機場","上海虹橋","長榮",54,18468,14175,76.7544
2025,4,"臺北松山機場","上海虹橋","長榮",50,17100,14770,86.3743
2025,5,"臺北松山機場","上海虹橋","長榮",54,18468,14741,79.8191
2025,6,"臺北松山機場","上海虹橋","長榮",52,17784,15093,84.8684
2025,7,"臺北松山機場","上海虹橋","長榮",52,17784,15553,87.4550
2025,8,"臺北松山機場","上海虹橋","長榮",54,18468,16275,88.1254
2025,9,"臺北松山機場","上海虹橋","長榮",50,17100,13874,81.1345
2026,1,"臺北松山機場","上海虹橋","長榮",54,18468,14014,75.8826
2026,2,"臺北松山機場","上海虹橋","長榮",48,16416,12062,73.4771
2026,3,"臺北松山機場","上海虹橋","長榮",52,17784,16207,91.1325
2026,4,"臺北松山機場","上海虹橋","長榮",52,17784,16499,92.7744
2026,5,"臺北松山機場","上海虹橋","長榮",54,18468,16250,87.9900
