year,month,airport,destination,airline,flights,seats,passengers,load_factor
2024,5,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8195,83.6566
2024,6,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8297,87.5211
2024,7,"高雄國際機場","曼谷蘇凡納布","中華",61,9638,8409,87.2484
2024,8,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8575,87.5357
2024,9,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,7022,76.6259
2025,10,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8362,85.3614
2025,11,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,7550,82.3876
2025,12,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8902,90.8738
2025,1,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8119,82.8808
2025,2,"高雄國際機場","曼谷蘇凡納布","中華",56,9948,8529,85.7358
2025,3,"高雄國際機場","曼谷蘇凡納布","中華",62,11072,8204,74.0968
2025,4,"高雄國際機場","曼谷蘇凡納布","中華",60,9524,6903,72.4801
2025,5,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,5482,55.9616
2025,6,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,5484,57.8481
2025,7,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,6718,73.3086
2025,8,"高雄國際機場","曼谷蘇凡納布","中華",54,8532,7310,85.6774
2025,9,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,6581,69.4198
2026,1,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8825,90.0878
2026,2,"高雄國際機場","曼谷蘇凡納布","中華",56,8848,8229,93.0041
2026,3,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,9004,91.9151
2026,4,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8364,88.2278
2025,10,"高雄國際機場","福岡","中華",20,3160,2735,86.5506
2025,11,"高雄國際機場","福岡","中華",24,3792,3584,94.5148
2025,12,"高雄國際機場","福岡","中華",26,4108,3935,95.7887
2025,4,"高雄國際機場","福岡","中華",16,2528,1879,74.3275
2025,5,"高雄國際機場","福岡","中華",36,5688,4207,73.9627
2025,6,"高雄國際機場","福岡","中華",24,3792,2522,66.5084
2025,7,"高雄國際機場","福岡","中華",24,3792,2479,65.3745
2025,8,"高雄國際機場","福岡","中華",10,1580,1264,80.0000
2025,9,"高雄國際機場","福岡","中華",16,2528,2021,79.9446
2026,1,"高雄國際機場","福岡","中華",28,4424,4142,93.6257
2026,2,"高雄國際機場","福岡","中華",24,3792,3810,100.4747
2026,3,"高雄國際機場","福岡","中華",26,4680,4693,100.2778
2026,4,"高雄國際機場","福岡","中華",26,4196,3944,93.9943
2024,10,"高雄國際機場","上海浦東","中華",41,6478,4878,75.3010
2024,11,"高雄國際機場","上海浦東","中華",43,6794,5634,82.9261
2024,12,"高雄國際機場","上海浦東","中華",46,7268,5604,77.1051
2024,1,"高雄國際機場","上海浦東","中華",40,6320,3406,53.8924
2024,2,"高雄國際機場","上海浦東","中華",42,6636,4589,69.1531
2024,3,"高雄國際機場","上海浦東","中華",44,6952,4335,62.3562
2024,4,"高雄國際機場","上海浦東","中華",43,6794,5141,75.6697
2024,5,"高雄國際機場","上海浦東","中華",42,6636,5173,77.9536
2024,6,"高雄國際機場","上海浦東","中華",44,6996,5802,82.9331
2024,7,"高雄國際機場","上海浦東","中華",44,6952,6235,89.6864
2024,8,"高雄國際機場","上海浦東","中華",44,6952,5984,86.0759
2024,9,"高雄國際機場","上海浦東","中華",44,6996,4588,65.5803
2025,10,"高雄國際機場","上海浦東","中華",40,6320,5709,90.3323
2025,11,"高雄國際機場","上海浦東","中華",44,6952,6656,95.7422
2025,12,"高雄國際機場","上海浦東","中華",44,6952,6342,91.2255
2025,1,"高雄國際機場","上海浦東","中華",42,6636,4902,73.8698
2025,2,"高雄國際機場","上海浦東","中華",40,6364,4856,76.3042
2025,3,"高雄國際機場","上海浦東","中華",46,7268,6348,87.3418
2025,4,"高雄國際機場","上海浦東","中華",42,6680,6040,90.4192
2025,5,"高雄國際機場","上海浦東","中華",44,6952,5895,84.7957
2025,6,"高雄國際機場","上海浦東","中華",44,6952,6191,89.0535
2025,7,"高雄國際機場","上海浦東","中華",42,6680,6275,93.9371
2025,8,"高雄國際機場","上海浦東","中華",42,6636,5913,89.1049
2025,9,"高雄國際機場","上海浦東","中華",42,6636,5432,81.8565
2026,1,"高雄國際機場","上海浦東","中華",44,6952,5905,84.9396
2026,2,"高雄國際機場","上海浦東","中華",40,6364,4973,78.1427
2026,3,"高雄國際機場","上海浦東","中華",46,7268,6584,90.5889
2026,4,"高雄國際機場","上海浦東","中華",42,6680,6119,91.6018
2024,10,"高雄國際機場","首爾仁川","中華",59,10620,8151,76.7514
2024,11,"高雄國際機場","首爾仁川","中華",61,10980,8284,75.4463
2024,12,"高雄國際機場","首爾仁川","中華",62,11160,9309,83.4140
2024,1,"高雄國際機場","首爾仁川","中華",62,11160,10732,96.1649
2024,2,"高雄國際機場","首爾仁川","中華",58,10440,10104,96.7816
2024,3,"高雄國際機場","首爾仁川","中華",62,11160,10624,95.1971
2024,4,"高雄國際機場","首爾仁川","中華",60,10800,9916,91.8148
2024,5,"高雄國際機場","首爾仁川","中華",62,11160,9719,87.0878
2024,6,"高雄國際機場","首爾仁川","中華",60,10800,9052,83.8148
2024,7,"高雄國際機場","首爾仁川","中華",60,10800,8644,80.0370
2024,8,"高雄國際機場","首爾仁川","中華",62,11116,8619,77.5369
2024,9,"高雄國際機場","首爾仁川","中華",60,10800,8234,76.2407
2025,10,"高雄國際機場","首爾仁川","中華",62,19406,15419,79.4548
2025,11,"高雄國際機場","首爾仁川","中華",60,18780,16344,87.0288
2025,12,"高雄國際機場","首爾仁川","中華",62,19406,17999,92.7497
2025,1,"高雄國際機場","首爾仁川","中華",62,11160,9147,81.9624
2025,2,"高雄國際機場","首爾仁川","中華",56,10080,8907,88.3631
2025,3,"高雄國際機場","首爾仁川","中華",62,11692,9122,78.0192
2025,4,"高雄國際機場","首爾仁川","中華",60,18780,14751,78.5463
2025,5,"高雄國際機場","首爾仁川","中華",62,19406,13607,70.1175
2025,6,"高雄國際機場","首爾仁川","中華",60,18780,14075,74.9468
2025,7,"高雄國際機場","首爾仁川","中華",62,19406,16314,84.0668
2025,8,"高雄國際機場","首爾仁川","中華",62,19406,16143,83.1856
2025,9,"高雄國際機場","首爾仁川","中華",60,18780,12334,65.6763
2026,1,"高雄國際機場","首爾仁川","中華",62,19406,16800,86.5712
2026,2,"高雄國際機場","首爾仁川","中華",56,16198,15055,92.9436
2026,3,"高雄國際機場","首爾仁川","中華",62,10588,10020,94.6354
2026,4,"高雄國際機場","首爾仁川","中華",60,10800,9548,88.4074
2024,10,"高雄國際機場","首爾金浦","中華",18,2844,2257,79.3601
2024,11,"高雄國際機場","首爾金浦","中華",18,2844,2184,76.7932
2024,12,"高雄國際機場","首爾金浦","中華",18,2844,2399,84.3530
2024,1,"高雄國際機場","首爾金浦","中華",22,3476,3203,92.1461
2024,2,"高雄國際機場","首爾金浦","中華",18,2844,2499,87.8692
2024,3,"高雄國際機場","首爾金浦","中華",18,2844,2512,88.3263
2024,4,"高雄國際機場","首爾金浦","中華",18,2844,2418,85.0211
2024,5,"高雄國際機場","首爾金浦","中華",16,2528,1846,73.0222
2024,6,"高雄國際機場","首爾金浦","中華",18,2844,2162,76.0197
2024,7,"高雄國際機場","首爾金浦","中華",18,2844,1824,64.1350
2024,8,"高雄國際機場","首爾金浦","中華",18,2844,2029,71.3432
2024,9,"高雄國際機場","首爾金浦","中華",16,2528,1764,69.7785
2025,1,"高雄國際機場","首爾金浦","中華",16,2528,2149,85.0079
2025,2,"高雄國際機場","首爾金浦","中華",16,2528,2127,84.1377
2025,3,"高雄國際機場","首爾金浦","中華",18,2844,2145,75.4219
2025,4,"高雄國際機場","首爾金浦","中華",18,2844,2156,75.8087
2025,5,"高雄國際機場","首爾金浦","中華",16,2528,1545,61.1155
2024,10,"高雄國際機場","深圳","中華",16,2528,1944,76.8987
2024,11,"高雄國際機場","深圳","中華",16,2528,2028,80.2215
2024,12,"高雄國際機場","深圳","中華",18,2844,2109,74.1561
2024,1,"高雄國際機場","深圳","中華",16,2528,2044,80.8544
2024,2,"高雄國際機場","深圳","中華",18,2844,2423,85.1969
2024,3,"高雄國際機場","深圳","中華",18,2844,2258,79.3952
2024,4,"高雄國際機場","深圳","中華",16,2528,2150,85.0475
2024,5,"高雄國際機場","深圳","中華",18,2844,2328,81.8565
2024,6,"高雄國際機場","深圳","中華",18,2844,2338,82.2082
2024,7,"高雄國際機場","深圳","中華",14,2212,2083,94.1682
2024,8,"高雄國際機場","深圳","中華",18,2844,2481,87.2363
2024,9,"高雄國際機場","深圳","中華",17,2686,1874,69.7692
2025,10,"高雄國際機場","深圳","中華",18,2844,2297,80.7665
2025,11,"高雄國際機場","深圳","中華",18,2844,2337,82.1730
2025,12,"高雄國際機場","深圳","中華",16,2528,2184,86.3924
2025,1,"高雄國際機場","深圳","中華",18,2844,2075,72.9606
2025,2,"高雄國際機場","深圳","中華",16,2616,1955,74.7324
2025,3,"高雄國際機場","深圳","中華",18,2844,2089,73.4529
2025,4,"高雄國際機場","深圳","中華",16,2528,2161,85.4826
2025,5,"高雄國際機場","深圳","中華",18,2844,2084,73.2771
2025,6,"高雄國際機場","深圳","中華",18,2844,2281,80.2039
2025,7,"高雄國際機場","深圳","中華",16,2528,2279,90.1503
2025,8,"高雄國際機場","深圳","中華",18,2844,2523,88.7131
2025,9,"高雄國際機場","深圳","中華",16,2528,1777,70.2927
2026,1,"高雄國際機場","深圳","中華",18,2844,2197,77.2504
2026,2,"高雄國際機場","深圳","中華",16,2528,2087,82.5554
2026,3,"高雄國際機場","深圳","中華",18,2844,2237,78.6568
2026,4,"高雄國際機場","深圳","中華",18,2844,2352,82.7004
2024,10,"高雄國際機場","新加坡","中華",26,4108,3239,78.8462
2024,11,"高雄國際機場","新加坡","中華",29,4582,3735,81.5146
2024,12,"高雄國際機場","新加坡","中華",26,4108,3659,89.0701
2024,1,"高雄國際機場","新加坡","中華",26,4152,3255,78.3960
2024,2,"高雄國際機場","新加坡","中華",24,3792,3381,89.1614
2024,3,"高雄國際機場","新加坡","中華",26,4108,3817,92.9163
2024,4,"高雄國際機場","新加坡","中華",26,4108,3703,90.1412
2024,5,"高雄國際機場","新加坡","中華",26,4108,3416,83.1548
2024,6,"高雄國際機場","新加坡","中華",26,4108,3525,85.8082
2024,7,"高雄國際機場","新加坡","中華",26,4108,3639,88.5833
2024,8,"高雄國際機場","新加坡","中華",28,4424,3611,81.6230
2024,9,"高雄國際機場","新加坡","中華",24,3792,2859,75.3956
2025,10,"高雄國際機場","新加坡","中華",26,4108,3629,88.3398
2025,11,"高雄國際機場","新加坡","中華",26,4108,3569,86.8793
2025,12,"高雄國際機場","新加坡","中華",26,4108,3576,87.0497
2025,1,"高雄國際機場","新加坡","中華",28,4424,3560,80.4702
2025,2,"高雄國際機場","新加坡","中華",24,3792,3201,84.4146
2025,3,"高雄國際機場","新加坡","中華",28,4468,3639,81.4458
2025,4,"高雄國際機場","新加坡","中華",26,4108,3157,76.8500
2025,5,"高雄國際機場","新加坡","中華",29,4466,3516,78.7282
2025,6,"高雄國際機場","新加坡","中華",24,3792,2962,78.1118
2025,7,"高雄國際機場","新加坡","中華",28,4424,3774,85.3074
2025,8,"高雄國際機場","新加坡","中華",27,4266,3520,82.5129
2025,9,"高雄國際機場","新加坡","中華",27,4266,3258,76.3713
2026,1,"高雄國際機場","新加坡","中華",28,4424,3555,80.3571
2026,2,"高雄國際機場","新加坡","中華",24,3792,3441,90.7437
2026,3,"高雄國際機場","新加坡","中華",27,4308,3729,86.5599
2026,4,"高雄國際機場","新加坡","中華",26,4108,3408,82.9601
2024,10,"高雄國際機場","沖繩","中華",24,3792,3126,82.4367
2024,11,"高雄國際機場","沖繩","中華",26,4108,3297,80.2580
2024,12,"高雄國際機場","沖繩","中華",26,4108,3224,78.4810
2024,1,"高雄國際機場","沖繩","中華",28,4424,3825,86.4602
2024,2,"高雄國際機場","沖繩","中華",24,3792,3569,94.1192
2024,3,"高雄國際機場","沖繩","中華",26,4108,3976,96.7868
2024,4,"高雄國際機場","沖繩","中華",26,4108,3711,90.3359
2024,5,"高雄國際機場","沖繩","中華",28,4424,3757,84.9231
2024,6,"高雄國際機場","沖繩","中華",24,3792,3262,86.0232
2024,7,"高雄國際機場","沖繩","中華",27,4266,3834,89.8734
2024,8,"高雄國際機場","沖繩","中華",26,4152,3828,92.1965
2024,9,"高雄國際機場","沖繩","中華",26,4152,3457,83.2611
2025,10,"高雄國際機場","沖繩","中華",52,8216,7579,92.2468
2025,11,"高雄國際機場","沖繩","中華",50,8520,7198,84.4836
2025,12,"高雄國際機場","沖繩","中華",54,8532,7671,89.9086
2025,1,"高雄國際機場","沖繩","中華",28,4424,3557,80.4024
2025,2,"高雄國際機場","沖繩","中華",24,3792,3262,86.0232
2025,3,"高雄國際機場","沖繩","中華",26,4108,3639,88.5833
2025,4,"高雄國際機場","沖繩","中華",34,5372,4693,87.3604
2025,5,"高雄國際機場","沖繩","中華",36,5688,4225,74.2792
2025,6,"高雄國際機場","沖繩","中華",52,8216,5826,70.9104
2025,7,"高雄國際機場","沖繩","中華",50,7900,6153,77.8861
2025,8,"高雄國際機場","沖繩","中華",52,8216,7335,89.2770
2025,9,"高雄國際機場","沖繩","中華",52,8526,7338,86.0662
2026,1,"高雄國際機場","沖繩","中華",52,8216,6925,84.2868
2026,2,"高雄國際機場","沖繩","中華",48,7584,6879,90.7041
2026,3,"高雄國際機場","沖繩","中華",54,8532,7960,93.2958
2026,4,"高雄國際機場","沖繩","中華",54,8576,7779,90.7066
2025,10,"高雄國際機場","熊本","中華",32,5056,4335,85.7397
2025,11,"高雄國際機場","熊本","中華",36,5732,4952,86.3922
2025,12,"高雄國際機場","熊本","中華",36,5688,5107,89.7855
2025,2,"高雄國際機場","熊本","中華",22,3960,3238,81.7677
2025,3,"高雄國際機場","熊本","中華",28,4996,4492,89.9119
2025,4,"高雄國際機場","熊本","中華",26,4108,3587,87.3174
2025,5,"高雄國際機場","熊本","中華",26,4108,3349,81.5239
2025,6,"高雄國際機場","熊本","中華",26,4108,2866,69.7663
2025,7,"高雄國際機場","熊本","中華",22,3476,2440,70.1956
2025,8,"高雄國際機場","熊本","中華",34,5372,4183,77.8667
2025,9,"高雄國際機場","熊本","中華",22,3476,2611,75.1151
2026,1,"高雄國際機場","熊本","中華",34,5372,4473,83.2651
2026,2,"高雄國際機場","熊本","中華",32,5056,4832,95.5696
2026,3,"高雄國際機場","熊本","中華",36,5688,5276,92.7567
2026,4,"高雄國際機場","熊本","中華",34,5372,4766,88.7193
2025,10,"高雄國際機場","重慶","中華",10,1580,1568,99.2405
2025,11,"高雄國際機場","重慶","中華",8,1264,1261,99.7627
2025,12,"高雄國際機場","重慶","中華",10,1580,1586,100.3797
2025,4,"高雄國際機場","重慶","中華",8,1264,1141,90.2690
2025,5,"高雄國際機場","重慶","中華",8,1264,1260,99.6835
2025,6,"高雄國際機場","重慶","中華",8,1264,1251,98.9715
2025,7,"高雄國際機場","重慶","中華",10,1580,1576,99.7468
2025,8,"高雄國際機場","重慶","中華",8,1264,1258,99.5253
2025,9,"高雄國際機場","重慶","中華",8,1264,1258,99.5253
2026,1,"高雄國際機場","重慶","中華",8,1264,1268,100.3165
2026,2,"高雄國際機場","重慶","中華",8,1264,1254,99.2089
2026,3,"高雄國際機場","重慶","中華",8,1264,1261,99.7627
2026,4,"高雄國際機場","重慶","中華",10,1580,1541,97.5316
2024,10,"臺北松山機場","首爾金浦","中華",25,4004,3837,95.8292
2024,11,"臺北松山機場","首爾金浦","中華",24,3816,3773,98.8732
2024,12,"臺北松山機場","首爾金浦","中華",28,4508,4243,94.1216
2024,1,"臺北松山機場","首爾金浦","中華",26,4168,3901,93.5940
2024,2,"臺北松山機場","首爾金浦","中華",26,4186,3821,91.2805
2024,3,"臺北松山機場","首爾金浦","中華",26,4144,3926,94.7394
2024,4,"臺北松山機場","首爾金浦","中華",26,4162,3974,95.4829
2024,5,"臺北松山機場","首爾金浦","中華",26,4186,3480,83.1343
2024,6,"臺北松山機場","首爾金浦","中華",26,4180,3653,87.3923
2024,7,"臺北松山機場","首爾金浦","中華",26,4150,3226,77.7349
2024,8,"臺北松山機場","首爾金浦","中華",26,4180,3254,77.8469
2024,9,"臺北松山機場","首爾金浦","中華",28,4508,3516,77.9947
2025,10,"臺北松山機場","首爾金浦","中華",26,4186,3547,84.7348
2025,11,"臺北松山機場","首爾金浦","中華",26,4186,4111,98.2083
2025,12,"臺北松山機場","首爾金浦","中華",26,4144,3997,96.4527
2025,1,"臺北松山機場","首爾金浦","中華",26,4186,3877,92.6183
2025,2,"臺北松山機場","首爾金浦","中華",24,3864,3729,96.5062
2025,3,"臺北松山機場","首爾金浦","中華",28,4508,4207,93.3230
2025,4,"臺北松山機場","首爾金浦","中華",24,3864,3623,93.7629
2025,5,"臺北松山機場","首爾金浦","中華",26,4180,3798,90.8612
2025,6,"臺北松山機場","首爾金浦","中華",28,4484,4155,92.6628
2025,7,"臺北松山機場","首爾金浦","中華",26,4174,3969,95.0886
2025,8,"臺北松山機場","首爾金浦","中華",26,4144,3851,92.9295
2025,9,"臺北松山機場","首爾金浦","中華",26,4186,3687,88.0793
2026,1,"臺北松山機場","首爾金浦","中華",26,4162,3918,94.1374
2026,2,"臺北松山機場","首爾金浦","中華",24,3852,3541,91.9263
2026,3,"臺北松山機場","首爾金浦","中華",28,4478,4362,97.4096
2026,4,"臺北松山機場","首爾金浦","中華",26,4180,3967,94.9043
2024,10,"臺北松山機場","東京羽田","中華",124,38068,33634,88.3524
2024,11,"臺北松山機場","東京羽田","中華",120,36852,35868,97.3299
2024,12,"臺北松山機場","東京羽田","中華",124,38068,35771,93.9661
2024,1,"臺北松山機場","東京羽田","中華",124,38068,34305,90.1151
2024,2,"臺北松山機場","東京羽田","中華",116,35612,34210,96.0631
2024,3,"臺北松山機場","東京羽田","中華",124,38092,37295,97.9077
2024,4,"臺北松山機場","東京羽田","中華",120,36840,31672,85.9718
2024,5,"臺北松山機場","東京羽田","中華",124,38068,28072,73.7417
2024,6,"臺北松山機場","東京羽田","中華",120,36840,30747,83.4609
2024,7,"臺北松山機場","東京羽田","中華",123,37779,32190,85.2061
2024,8,"臺北松山機場","東京羽田","中華",124,38098,35625,93.5088
2024,9,"臺北松山機場","東京羽田","中華",120,36840,30665,83.2383
2025,10,"臺北松山機場","東京羽田","中華",124,38068,35419,93.0414
2025,11,"臺北松山機場","東京羽田","中華",120,36840,36090,97.9642
2025,12,"臺北松山機場","東京羽田","中華",124,38068,36982,97.1472
2025,1,"臺北松山機場","東京羽田","中華",124,38068,35215,92.5055
2025,2,"臺北松山機場","東京羽田","中華",112,34384,32963,95.8673
2025,3,"臺北松山機場","東京羽田","中華",124,38092,36933,96.9574
2025,4,"臺北松山機場","東京羽田","中華",120,36840,33156,90.0000
2025,5,"臺北松山機場","東京羽田","中華",124,38068,32939,86.5267
2025,6,"臺北松山機場","東京羽田","中華",120,36840,31074,84.3485
2025,7,"臺北松山機場","東京羽田","中華",124,38068,30395,79.8440
2025,8,"臺北松山機場","東京羽田","中華",124,38068,34895,91.6649
2025,9,"臺北松山機場","東京羽田","中華",120,36840,31737,86.1482
2026,1,"臺北松山機場","東京羽田","中華",124,38080,36687,96.3419
2026,2,"臺北松山機場","東京羽田","中華",112,34384,33515,97.4727
2026,3,"臺北松山機場","東京羽田","中華",124,38068,37651,98.9046
2026,4,"臺北松山機場","東京羽田","中華",120,36840,34616,93.9631
2024,10,"臺北松山機場","上海虹橋","中華",53,16271,13619,83.7011
2024,11,"臺北松山機場","上海虹橋","中華",50,15362,14395,93.7052
2024,12,"臺北松山機場","上海虹橋","中華",54,16578,14015,84.5398
2024,1,"臺北松山機場","上海虹橋","中華",54,16577,12656,76.3467
2024,2,"臺北松山機場","上海虹橋","中華",50,15350,11748,76.5342
2024,3,"臺北松山機場","上海虹橋","中華",52,15976,13652,85.4532
2024,4,"臺北松山機場","上海虹橋","中華",52,15964,13985,87.6034
2024,5,"臺北松山機場","上海虹橋","中華",52,15964,13867,86.8642
2024,6,"臺北松山機場","上海虹橋","中華",52,15964,14570,91.2679
2024,7,"臺北松山機場","上海虹橋","中華",54,16590,15061,90.7836
2024,8,"臺北松山機場","上海虹橋","中華",52,15988,14221,88.9480
2024,9,"臺北松山機場","上海虹橋","中華",52,15964,12855,80.5249
2025,10,"臺北松山機場","上海虹橋","中華",52,15964,14162,88.7121
2025,11,"臺北松山機場","上海虹橋","中華",52,15964,15705,98.3776
2025,12,"臺北松山機場","上海虹橋","中華",54,16578,14749,88.9673
2025,1,"臺北松山機場","上海虹橋","中華",52,15964,12955,81.1513
2025,2,"臺北松山機場","上海虹橋","中華",48,14736,11384,77.2530
2025,3,"臺北松山機場","上海虹橋","中華",54,16578,14626,88.2254
2025,4,"臺北松山機場","上海虹橋","中華",52,15964,14739,92.3265
2025,5,"臺北松山機場","上海虹橋","中華",52,15964,14067,88.1170
2025,6,"臺北松山機場","上海虹橋","中華",52,15964,14728,92.2576
2025,7,"臺北松山機場","上海虹橋","中華",54,16578,15389,92.8278
2025,8,"臺北松山機場","上海虹橋","中華",52,15964,14717,92.1887
2025,9,"臺北松山機場","上海虹橋","中華",52,15964,14050,88.0105
2026,1,"臺北松山機場","上海虹橋","中華",52,15964,13931,87.2651
2026,2,"臺北松山機場","上海虹橋","中華",48,14736,12305,83.5030
2026,3,"臺北松山機場","上海虹橋","中華",54,16578,15141,91.3319
2026,4,"臺北松山機場","上海虹橋","中華",52,15964,14890,93.2724
