year,month,airport,destination,airline,flights,seats,passengers,load_factor
2024,10,"高雄國際機場","大阪","台灣虎航",38,6840,6350,92.8363
2024,11,"高雄國際機場","大阪","台灣虎航",25,4320,4009,92.8009
2024,12,"高雄國際機場","大阪","台灣虎航",28,5040,4507,89.4246
2024,1,"高雄國際機場","大阪","台灣虎航",16,2880,2630,91.3194
2024,2,"高雄國際機場","大阪","台灣虎航",18,3240,3034,93.6420
2024,3,"高雄國際機場","大阪","台灣虎航",18,3240,3062,94.5062
2024,4,"高雄國際機場","大阪","台灣虎航",34,6120,4696,76.7320
2024,5,"高雄國際機場","大阪","台灣虎航",36,6480,5557,85.7562
2024,6,"高雄國際機場","大阪","台灣虎航",44,7920,7476,94.3939
2024,7,"高雄國際機場","大阪","台灣虎航",41,7380,7037,95.3523
2024,8,"高雄國際機場","大阪","台灣虎航",45,8100,7815,96.4815
2024,9,"高雄國際機場","大阪","台灣虎航",42,7560,7112,94.0741
2025,10,"高雄國際機場","大阪","台灣虎航",62,11160,10174,91.1649
2025,11,"高雄國際機場","大阪","台灣虎航",58,10440,9306,89.1379
2025,12,"高雄國際機場","大阪","台灣虎航",62,11160,10330,92.5627
2025,1,"高雄國際機場","大阪","台灣虎航",26,4680,4191,89.5513
2025,2,"高雄國際機場","大阪","台灣虎航",24,4320,3941,91.2269
2025,3,"高雄國際機場","大阪","台灣虎航",26,4680,4220,90.1709
2025,4,"高雄國際機場","大阪","台灣虎航",34,6120,4852,79.2810
2025,5,"高雄國際機場","大阪","台灣虎航",52,9360,8336,89.0598
2025,6,"高雄國際機場","大阪","台灣虎航",52,9360,8574,91.6026
2025,7,"高雄國際機場","大阪","台灣虎航",57,10260,9305,90.6920
2025,8,"高雄國際機場","大阪","台灣虎航",60,10800,10275,95.1389
2025,9,"高雄國際機場","大阪","台灣虎航",60,10800,9925,91.8981
2026,1,"高雄國際機場","大阪","台灣虎航",62,11160,10413,93.3065
2026,2,"高雄國際機場","大阪","台灣虎航",56,10080,9576,95.0000
2026,3,"高雄國際機場","大阪","台灣虎航",62,11160,10529,94.3459
2026,4,"高雄國際機場","大阪","台灣虎航",60,10800,9923,91.8796
2026,5,"高雄國際機場","大阪","台灣虎航",62,11160,10215,91.5323
2024,10,"高雄國際機場","東京成田","台灣虎航",32,5760,5168,89.7222
2024,11,"高雄國際機場","東京成田","台灣虎航",36,6480,5973,92.1759
2024,12,"高雄國際機場","東京成田","台灣虎航",34,6120,5832,95.2941
2024,1,"高雄國際機場","東京成田","台灣虎航",80,14400,13272,92.1667
2024,2,"高雄國際機場","東京成田","台灣虎航",74,13320,12773,95.8934
2024,3,"高雄國際機場","東京成田","台灣虎航",78,14040,13805,98.3262
2024,4,"高雄國際機場","東京成田","台灣虎航",34,6120,5284,86.3399
2024,5,"高雄國際機場","東京成田","台灣虎航",36,6480,5981,92.2994
2024,6,"高雄國際機場","東京成田","台灣虎航",34,6120,6020,98.3660
2024,7,"高雄國際機場","東京成田","台灣虎航",36,6480,6224,96.0494
2024,8,"高雄國際機場","東京成田","台灣虎航",36,6480,6290,97.0679
2024,9,"高雄國際機場","東京成田","台灣虎航",34,6120,5442,88.9216
2025,10,"高雄國際機場","東京成田","台灣虎航",62,11160,8990,80.5556
2025,11,"高雄國際機場","東京成田","台灣虎航",58,10440,8537,81.7720
2025,12,"高雄國際機場","東京成田","台灣虎航",62,11160,10129,90.7616
2025,1,"高雄國際機場","東京成田","台灣虎航",36,6480,5981,92.2994
2025,2,"高雄國際機場","東京成田","台灣虎航",32,5760,5646,98.0208
2025,3,"高雄國際機場","東京成田","台灣虎航",38,6480,6341,97.8549
2025,4,"高雄國際機場","東京成田","台灣虎航",50,9000,6857,76.1889
2025,5,"高雄國際機場","東京成田","台灣虎航",54,9720,7614,78.3333
2025,6,"高雄國際機場","東京成田","台灣虎航",52,9360,8136,86.9231
2025,7,"高雄國際機場","東京成田","台灣虎航",56,10080,8702,86.3294
2025,8,"高雄國際機場","東京成田","台灣虎航",60,10800,10215,94.5833
2025,9,"高雄國際機場","東京成田","台灣虎航",60,10800,9060,83.8889
2026,1,"高雄國際機場","東京成田","台灣虎航",62,11160,10360,92.8315
2026,2,"高雄國際機場","東京成田","台灣虎航",56,10080,9743,96.6567
2026,3,"高雄國際機場","東京成田","台灣虎航",62,11160,10584,94.8387
2026,4,"高雄國際機場","東京成田","台灣虎航",60,10800,9442,87.4259
2026,5,"高雄國際機場","東京成田","台灣虎航",62,11160,9974,89.3728
2024,10,"高雄國際機場","名古屋","台灣虎航",24,4320,3822,88.4722
2024,11,"高雄國際機場","名古屋","台灣虎航",34,6120,4899,80.0490
2024,12,"高雄國際機場","名古屋","台灣虎航",34,6090,5181,85.0739
2024,1,"高雄國際機場","名古屋","台灣虎航",28,5040,4708,93.4127
2024,2,"高雄國際機場","名古屋","台灣虎航",24,4320,4137,95.7639
2024,3,"高雄國際機場","名古屋","台灣虎航",25,4500,4387,97.4889
2024,4,"高雄國際機場","名古屋","台灣虎航",26,4680,4501,96.1752
2024,5,"高雄國際機場","名古屋","台灣虎航",26,4680,4453,95.1496
2024,6,"高雄國際機場","名古屋","台灣虎航",26,4680,4537,96.9444
2024,7,"高雄國際機場","名古屋","台灣虎航",28,5040,4851,96.2500
2024,8,"高雄國際機場","名古屋","台灣虎航",26,4680,4429,94.6368
2024,9,"高雄國際機場","名古屋","台灣虎航",26,4680,3975,84.9359
2025,10,"高雄國際機場","名古屋","台灣虎航",26,4680,4307,92.0299
2025,11,"高雄國際機場","名古屋","台灣虎航",26,4680,4335,92.6282
2025,12,"高雄國際機場","名古屋","台灣虎航",28,5040,4768,94.6032
2025,1,"高雄國際機場","名古屋","台灣虎航",36,6480,5734,88.4877
2025,2,"高雄國際機場","名古屋","台灣虎航",32,5760,5470,94.9653
2025,3,"高雄國際機場","名古屋","台灣虎航",36,6480,5971,92.1451
2025,4,"高雄國際機場","名古屋","台灣虎航",26,4680,3406,72.7778
2025,5,"高雄國際機場","名古屋","台灣虎航",26,4680,3913,83.6111
2025,6,"高雄國際機場","名古屋","台灣虎航",26,4680,4055,86.6453
2025,7,"高雄國際機場","名古屋","台灣虎航",26,4680,4172,89.1453
2025,8,"高雄國際機場","名古屋","台灣虎航",26,4680,4497,96.0897
2025,9,"高雄國際機場","名古屋","台灣虎航",26,4680,4387,93.7393
2026,1,"高雄國際機場","名古屋","台灣虎航",26,4680,4507,96.3034
2026,2,"高雄國際機場","名古屋","台灣虎航",24,4320,4120,95.3704
2026,3,"高雄國際機場","名古屋","台灣虎航",26,4680,4519,96.5598
2026,4,"高雄國際機場","名古屋","台灣虎航",26,4680,4327,92.4573
2026,5,"高雄國際機場","名古屋","台灣虎航",26,4680,4455,95.1923
2024,10,"高雄國際機場","福岡","台灣虎航",18,3240,3178,98.0864
2024,11,"高雄國際機場","福岡","台灣虎航",18,3240,3144,97.0370
2024,12,"高雄國際機場","福岡","台灣虎航",18,3240,3191,98.4877
2024,1,"高雄國際機場","福岡","台灣虎航",18,3240,3166,97.7160
2024,2,"高雄國際機場","福岡","台灣虎航",16,2880,2753,95.5903
2024,3,"高雄國際機場","福岡","台灣虎航",18,3240,3136,96.7901
2024,4,"高雄國際機場","福岡","台灣虎航",18,3240,2917,90.0309
2024,5,"高雄國際機場","福岡","台灣虎航",18,3240,3082,95.1235
2024,6,"高雄國際機場","福岡","台灣虎航",16,2880,2800,97.2222
2024,7,"高雄國際機場","福岡","台灣虎航",18,3240,3017,93.1173
2024,8,"高雄國際機場","福岡","台灣虎航",18,3240,3003,92.6852
2024,9,"高雄國際機場","福岡","台灣虎航",16,2880,2786,96.7361
2025,10,"高雄國際機場","福岡","台灣虎航",32,5760,5154,89.4792
2025,11,"高雄國際機場","福岡","台灣虎航",16,2880,2694,93.5417
2025,12,"高雄國際機場","福岡","台灣虎航",18,3240,3119,96.2654
2025,1,"高雄國際機場","福岡","台灣虎航",18,3240,3025,93.3642
2025,2,"高雄國際機場","福岡","台灣虎航",16,2880,2759,95.7986
2025,3,"高雄國際機場","福岡","台灣虎航",16,2880,2784,96.6667
2025,4,"高雄國際機場","福岡","台灣虎航",18,3240,2757,85.0926
2025,5,"高雄國際機場","福岡","台灣虎航",18,3240,2896,89.3827
2025,6,"高雄國際機場","福岡","台灣虎航",26,4680,4354,93.0342
2025,7,"高雄國際機場","福岡","台灣虎航",24,4320,3848,89.0741
2025,8,"高雄國際機場","福岡","台灣虎航",36,6480,6164,95.1235
2025,9,"高雄國際機場","福岡","台灣虎航",34,6120,5606,91.6013
2026,1,"高雄國際機場","福岡","台灣虎航",18,3240,3136,96.7901
2026,2,"高雄國際機場","福岡","台灣虎航",16,2880,2767,96.0764
2026,3,"高雄國際機場","福岡","台灣虎航",20,3600,3434,95.3889
2026,4,"高雄國際機場","福岡","台灣虎航",24,4320,4018,93.0093
2026,5,"高雄國際機場","福岡","台灣虎航",28,5040,4783,94.9008
2024,10,"高雄國際機場","峴港","台灣虎航",55,9900,8953,90.4343
2024,11,"高雄國際機場","峴港","台灣虎航",60,10620,9447,88.9548
2024,12,"高雄國際機場","峴港","台灣虎航",62,10980,9492,86.4481
2024,3,"高雄國際機場","峴港","台灣虎航",2,360,122,33.8889
2024,4,"高雄國際機場","峴港","台灣虎航",60,10800,9782,90.5741
2024,5,"高雄國際機場","峴港","台灣虎航",62,11160,9457,84.7401
2024,6,"高雄國際機場","峴港","台灣虎航",60,10800,8862,82.0556
2024,7,"高雄國際機場","峴港","台灣虎航",61,10980,8131,74.0528
2024,8,"高雄國際機場","峴港","台灣虎航",62,11160,7138,63.9606
2024,9,"高雄國際機場","峴港","台灣虎航",60,10800,8111,75.1019
2025,10,"高雄國際機場","峴港","台灣虎航",44,7920,6781,85.6187
2025,11,"高雄國際機場","峴港","台灣虎航",42,7560,6131,81.0979
2025,12,"高雄國際機場","峴港","台灣虎航",44,7920,6234,78.7121
2025,1,"高雄國際機場","峴港","台灣虎航",62,11160,7730,69.2652
2025,2,"高雄國際機場","峴港","台灣虎航",56,10080,9507,94.3155
2025,3,"高雄國際機場","峴港","台灣虎航",60,10800,9842,91.1296
2025,4,"高雄國際機場","峴港","台灣虎航",44,7920,7679,96.9571
2025,5,"高雄國際機場","峴港","台灣虎航",44,7920,7113,89.8106
2025,6,"高雄國際機場","峴港","台灣虎航",42,7560,6240,82.5397
2025,7,"高雄國際機場","峴港","台灣虎航",46,8280,6764,81.6908
2025,8,"高雄國際機場","峴港","台灣虎航",42,7560,6382,84.4180
2025,9,"高雄國際機場","峴港","台灣虎航",42,7560,5552,73.4392
2026,1,"高雄國際機場","峴港","台灣虎航",44,7920,6956,87.8283
2026,2,"高雄國際機場","峴港","台灣虎航",40,7200,6913,96.0139
2026,3,"高雄國際機場","峴港","台灣虎航",44,7920,7674,96.8939
2026,4,"高雄國際機場","峴港","台灣虎航",44,7920,7420,93.6869
2026,5,"高雄國際機場","峴港","台灣虎航",44,7920,7098,89.6212
2024,10,"高雄國際機場","首爾金浦","台灣虎航",32,5760,4125,71.6146
2024,11,"高雄國際機場","首爾金浦","台灣虎航",33,5940,4110,69.1919
2024,12,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5213,80.4475
2024,1,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5896,90.9877
2024,2,"高雄國際機場","首爾金浦","台灣虎航",32,5760,4663,80.9549
2024,3,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5194,80.1543
2024,4,"高雄國際機場","首爾金浦","台灣虎航",34,6120,4726,77.2222
2024,5,"高雄國際機場","首爾金浦","台灣虎航",36,6480,4841,74.7068
2024,6,"高雄國際機場","首爾金浦","台灣虎航",34,6120,4793,78.3170
2024,7,"高雄國際機場","首爾金浦","台灣虎航",34,6120,4173,68.1863
2024,8,"高雄國際機場","首爾金浦","台灣虎航",33,5940,4382,73.7710
2024,9,"高雄國際機場","首爾金浦","台灣虎航",36,6480,3718,57.3765
2025,10,"高雄國際機場","首爾金浦","台灣虎航",44,7920,6479,81.8056
2025,11,"高雄國際機場","首爾金浦","台灣虎航",42,7560,5950,78.7037
2025,12,"高雄國際機場","首爾金浦","台灣虎航",44,7920,7433,93.8510
2025,1,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5122,79.0432
2025,2,"高雄國際機場","首爾金浦","台灣虎航",32,5760,4700,81.5972
2025,3,"高雄國際機場","首爾金浦","台灣虎航",36,6480,4880,75.3086
2025,4,"高雄國際機場","首爾金浦","台灣虎航",34,6120,4822,78.7908
2025,5,"高雄國際機場","首爾金浦","台灣虎航",34,6120,5246,85.7190
2025,6,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5653,87.2377
2025,7,"高雄國際機場","首爾金浦","台灣虎航",38,6840,6169,90.1901
2025,8,"高雄國際機場","首爾金浦","台灣虎航",44,7920,7343,92.7146
2025,9,"高雄國際機場","首爾金浦","台灣虎航",44,7920,6303,79.5833
2026,1,"高雄國際機場","首爾金浦","台灣虎航",44,7920,7431,93.8258
2026,2,"高雄國際機場","首爾金浦","台灣虎航",40,7200,6904,95.8889
2026,3,"高雄國際機場","首爾金浦","台灣虎航",42,7560,7159,94.6958
2026,4,"高雄國際機場","首爾金浦","台灣虎航",34,6120,5395,88.1536
2026,5,"高雄國際機場","首爾金浦","台灣虎航",36,6480,5833,90.0154
2024,10,"高雄國際機場","澳門","台灣虎航",52,9360,6317,67.4893
2024,11,"高雄國際機場","澳門","台灣虎航",26,4680,2409,51.4744
2024,12,"高雄國際機場","澳門","台灣虎航",28,5040,4176,82.8571
2024,1,"高雄國際機場","澳門","台灣虎航",36,6480,5404,83.3951
2024,2,"高雄國際機場","澳門","台灣虎航",32,5760,4804,83.4028
2024,3,"高雄國際機場","澳門","台灣虎航",62,11160,8744,78.3513
2024,4,"高雄國際機場","澳門","台灣虎航",60,10800,7741,71.6759
2024,5,"高雄國際機場","澳門","台灣虎航",62,11160,7504,67.2401
2024,6,"高雄國際機場","澳門","台灣虎航",60,10800,8795,81.4352
2024,7,"高雄國際機場","澳門","台灣虎航",60,10800,7434,68.8333
2024,8,"高雄國際機場","澳門","台灣虎航",62,11160,7928,71.0394
2024,9,"高雄國際機場","澳門","台灣虎航",58,10440,6973,66.7912
2025,10,"高雄國際機場","澳門","台灣虎航",26,4680,3411,72.8846
2025,11,"高雄國際機場","澳門","台灣虎航",17,3060,1877,61.3399
2025,12,"高雄國際機場","澳門","台灣虎航",17,3060,1765,57.6797
2025,1,"高雄國際機場","澳門","台灣虎航",26,4680,3297,70.4487
2025,2,"高雄國際機場","澳門","台灣虎航",24,4320,3207,74.2361
2025,3,"高雄國際機場","澳門","台灣虎航",26,4680,3392,72.4786
2025,4,"高雄國際機場","澳門","台灣虎航",26,4320,3036,70.2778
2025,5,"高雄國際機場","澳門","台灣虎航",26,4680,2705,57.7991
2025,6,"高雄國際機場","澳門","台灣虎航",26,4680,3185,68.0556
2025,7,"高雄國際機場","澳門","台灣虎航",27,4860,3488,71.7695
2025,8,"高雄國際機場","澳門","台灣虎航",24,4320,3276,75.8333
2025,9,"高雄國際機場","澳門","台灣虎航",21,3780,2306,61.0053
2026,1,"高雄國際機場","澳門","台灣虎航",18,3240,1731,53.4259
2026,2,"高雄國際機場","澳門","台灣虎航",16,2880,1783,61.9097
2026,3,"高雄國際機場","澳門","台灣虎航",16,2880,2070,71.8750
2024,10,"高雄國際機場","沖繩","台灣虎航",56,10080,9541,94.6528
2024,11,"高雄國際機場","沖繩","台灣虎航",60,10800,10003,92.6204
2024,12,"高雄國際機場","沖繩","台灣虎航",62,11160,10630,95.2509
2024,1,"高雄國際機場","沖繩","台灣虎航",32,5760,5011,86.9965
2024,2,"高雄國際機場","沖繩","台灣虎航",28,5040,4711,93.4722
2024,3,"高雄國際機場","沖繩","台灣虎航",2,360,293,81.3889
2024,4,"高雄國際機場","沖繩","台灣虎航",60,10800,10230,94.7222
2024,5,"高雄國際機場","沖繩","台灣虎航",62,11160,10638,95.3226
2024,6,"高雄國際機場","沖繩","台灣虎航",60,10800,10638,98.5000
2024,7,"高雄國際機場","沖繩","台灣虎航",60,10800,10327,95.6204
2024,8,"高雄國際機場","沖繩","台灣虎航",62,11160,10908,97.7419
2024,9,"高雄國際機場","沖繩","台灣虎航",60,10800,10458,96.8333
2025,10,"高雄國際機場","沖繩","台灣虎航",62,11160,10740,96.2366
2025,11,"高雄國際機場","沖繩","台灣虎航",58,10440,9979,95.5843
2025,12,"高雄國際機場","沖繩","台灣虎航",62,11160,11037,98.8978
2025,1,"高雄國際機場","沖繩","台灣虎航",62,11160,10326,92.5269
2025,2,"高雄國際機場","沖繩","台灣虎航",56,10080,9533,94.5734
2025,3,"高雄國際機場","沖繩","台灣虎航",62,11160,10718,96.0394
2025,4,"高雄國際機場","沖繩","台灣虎航",60,10800,9513,88.0833
2025,5,"高雄國際機場","沖繩","台灣虎航",62,11160,10612,95.0896
2025,6,"高雄國際機場","沖繩","台灣虎航",60,10800,10217,94.6019
2025,7,"高雄國際機場","沖繩","台灣虎航",62,11160,10539,94.4355
2025,8,"高雄國際機場","沖繩","台灣虎航",60,10800,10570,97.8704
2025,9,"高雄國際機場","沖繩","台灣虎航",60,10800,10387,96.1759
2026,1,"高雄國際機場","沖繩","台灣虎航",62,11160,11124,99.6774
2026,2,"高雄國際機場","沖繩","台灣虎航",56,10080,9945,98.6607
2026,3,"高雄國際機場","沖繩","台灣虎航",64,11520,11516,99.9653
2026,4,"高雄國際機場","沖繩","台灣虎航",77,13860,13652,98.4993
2026,5,"高雄國際機場","沖繩","台灣虎航",79,14220,13909,97.8129
2024,10,"高雄國際機場","富國島","台灣虎航",4,720,322,44.7222
2024,11,"高雄國際機場","富國島","台灣虎航",26,4680,3505,74.8932
2024,12,"高雄國際機場","富國島","台灣虎航",26,4680,3688,78.8034
2025,1,"高雄國際機場","富國島","台灣虎航",28,5040,4440,88.0952
2025,2,"高雄國際機場","富國島","台灣虎航",24,4320,4105,95.0231
2025,3,"高雄國際機場","富國島","台灣虎航",24,4320,3811,88.2176
2024,10,"高雄國際機場","岡山","台灣虎航",4,720,538,74.7222
2024,11,"高雄國際機場","岡山","台灣虎航",25,4500,4210,93.5556
2024,12,"高雄國際機場","岡山","台灣虎航",27,4860,4582,94.2798
2025,10,"高雄國際機場","岡山","台灣虎航",28,5040,4580,90.8730
2025,11,"高雄國際機場","岡山","台灣虎航",22,3960,3567,90.0758
2025,12,"高雄國際機場","岡山","台灣虎航",28,5040,4649,92.2421
2025,1,"高雄國際機場","岡山","台灣虎航",27,4860,4453,91.6255
2025,2,"高雄國際機場","岡山","台灣虎航",24,4320,4064,94.0741
2025,3,"高雄國際機場","岡山","台灣虎航",26,4680,4362,93.2051
2025,4,"高雄國際機場","岡山","台灣虎航",26,4680,3540,75.6410
2025,5,"高雄國際機場","岡山","台灣虎航",26,4680,4171,89.1239
2025,6,"高雄國際機場","岡山","台灣虎航",26,4680,4256,90.9402
2025,7,"高雄國際機場","岡山","台灣虎航",26,4680,4018,85.8547
2025,8,"高雄國際機場","岡山","台灣虎航",24,4320,3846,89.0278
2025,9,"高雄國際機場","岡山","台灣虎航",26,4680,4013,85.7479
2026,1,"高雄國際機場","岡山","台灣虎航",26,4680,4202,89.7863
2026,2,"高雄國際機場","岡山","台灣虎航",24,4320,3894,90.1389
2026,3,"高雄國際機場","岡山","台灣虎航",26,4680,4346,92.8632
2026,4,"高雄國際機場","岡山","台灣虎航",26,4680,4091,87.4145
2026,5,"高雄國際機場","岡山","台灣虎航",26,4680,3869,82.6709
2024,7,"高雄國際機場","茨城","台灣虎航",26,4680,3209,68.5684
2024,8,"高雄國際機場","茨城","台灣虎航",10,1800,807,44.8333
2025,10,"高雄國際機場","仙台","台灣虎航",26,4680,4061,86.7735
2025,11,"高雄國際機場","仙台","台灣虎航",24,4320,3731,86.3657
2025,12,"高雄國際機場","仙台","台灣虎航",28,5040,4371,86.7262
2025,7,"高雄國際機場","仙台","台灣虎航",12,2160,1549,71.7130
2025,8,"高雄國際機場","仙台","台灣虎航",24,4320,2861,66.2269
2025,9,"高雄國際機場","仙台","台灣虎航",26,4680,2747,58.6966
2026,1,"高雄國際機場","仙台","台灣虎航",26,4680,4494,96.0256
2026,2,"高雄國際機場","仙台","台灣虎航",24,4320,4146,95.9722
2026,3,"高雄國際機場","仙台","台灣虎航",26,4680,4429,94.6368
2026,4,"高雄國際機場","仙台","台灣虎航",25,4500,3741,83.1333
2026,5,"高雄國際機場","仙台","台灣虎航",26,4680,3801,81.2179
2025,10,"高雄國際機場","札幌","台灣虎航",26,4680,4176,89.2308
2025,11,"高雄國際機場","札幌","台灣虎航",26,4680,4032,86.1538
2025,12,"高雄國際機場","札幌","台灣虎航",26,4680,4467,95.4487
2025,1,"高雄國際機場","札幌","台灣虎航",8,1440,1301,90.3472
2025,2,"高雄國際機場","札幌","台灣虎航",24,4320,4113,95.2083
2025,3,"高雄國際機場","札幌","台灣虎航",18,3240,3031,93.5494
2025,4,"高雄國際機場","札幌","台灣虎航",26,4680,3926,83.8889
2025,5,"高雄國際機場","札幌","台灣虎航",28,5040,4551,90.2976
2025,6,"高雄國際機場","札幌","台灣虎航",24,4320,3899,90.2546
2025,7,"高雄國際機場","札幌","台灣虎航",28,5040,4665,92.5595
2025,8,"高雄國際機場","札幌","台灣虎航",26,4680,4194,89.6154
2025,9,"高雄國際機場","札幌","台灣虎航",26,4680,4221,90.1923
2026,1,"高雄國際機場","札幌","台灣虎航",28,5040,4836,95.9524
2026,2,"高雄國際機場","札幌","台灣虎航",24,4320,4092,94.7222
2026,3,"高雄國際機場","札幌","台灣虎航",26,4680,4485,95.8333
2026,4,"高雄國際機場","札幌","台灣虎航",26,4680,4430,94.6581
2026,5,"高雄國際機場","札幌","台灣虎航",26,4680,4214,90.0427
2025,10,"高雄國際機場","濟州","台灣虎航",36,6480,5124,79.0741
2025,11,"高雄國際機場","濟州","台灣虎航",34,6120,4208,68.7582
2025,12,"高雄國際機場","濟州","台灣虎航",35,6300,4858,77.1111
2025,6,"高雄國際機場","濟州","台灣虎航",1,180,166,92.2222
2025,7,"高雄國際機場","濟州","台灣虎航",35,6300,4830,76.6667
2025,8,"高雄國際機場","濟州","台灣虎航",34,6120,5182,84.6732
2025,9,"高雄國際機場","濟州","台灣虎航",34,6120,4934,80.6209
2026,1,"高雄國際機場","濟州","台灣虎航",36,6480,5671,87.5154
2026,2,"高雄國際機場","濟州","台灣虎航",32,5760,5325,92.4479
2026,3,"高雄國際機場","濟州","台灣虎航",35,6300,5781,91.7619
2026,4,"高雄國際機場","濟州","台灣虎航",35,6300,5282,83.8413
2026,5,"高雄國際機場","濟州","台灣虎航",35,6300,5561,88.2698
2025,12,"高雄國際機場","熊本","台灣虎航",6,1080,786,72.7778
2026,1,"高雄國際機場","熊本","台灣虎航",18,3240,2033,62.7469
2026,2,"高雄國際機場","熊本","台灣虎航",16,2880,2198,76.3194
2026,3,"高雄國際機場","熊本","台灣虎航",18,3240,2391,73.7963
2026,4,"高雄國際機場","熊本","台灣虎航",16,2880,2480,86.1111
2026,5,"高雄國際機場","熊本","台灣虎航",18,3240,2858,88.2099
2024,10,"臺中清泉崗機場","澳門","台灣虎航",28,5040,3436,68.1746
2024,1,"臺中清泉崗機場","澳門","台灣虎航",36,6480,5481,84.5833
2024,2,"臺中清泉崗機場","澳門","台灣虎航",32,5760,4886,84.8264
2024,3,"臺中清泉崗機場","澳門","台灣虎航",36,6480,5798,89.4753
2024,4,"臺中清泉崗機場","澳門","台灣虎航",60,10800,7192,66.5926
2024,5,"臺中清泉崗機場","澳門","台灣虎航",62,11160,7024,62.9391
2024,6,"臺中清泉崗機場","澳門","台灣虎航",54,9720,7541,77.5823
2024,7,"臺中清泉崗機場","澳門","台灣虎航",36,6480,5010,77.3148
2024,8,"臺中清泉崗機場","澳門","台灣虎航",34,6120,5035,82.2712
2024,9,"臺中清泉崗機場","澳門","台灣虎航",34,6120,4084,66.7320
2025,10,"臺中清泉崗機場","澳門","台灣虎航",18,3240,2821,87.0679
2025,11,"臺中清泉崗機場","澳門","台灣虎航",17,3060,2757,90.0980
2025,12,"臺中清泉崗機場","澳門","台灣虎航",17,3060,2521,82.3856
2025,3,"臺中清泉崗機場","澳門","台灣虎航",2,360,211,58.6111
2025,4,"臺中清泉崗機場","澳門","台灣虎航",16,2880,2295,79.6875
2025,5,"臺中清泉崗機場","澳門","台灣虎航",18,3240,2766,85.3704
2025,6,"臺中清泉崗機場","澳門","台灣虎航",18,3240,3043,93.9198
2025,7,"臺中清泉崗機場","澳門","台灣虎航",17,3060,2961,96.7647
2025,8,"臺中清泉崗機場","澳門","台灣虎航",17,3060,2984,97.5163
2025,9,"臺中清泉崗機場","澳門","台灣虎航",15,2700,2275,84.2593
2026,1,"臺中清泉崗機場","澳門","台灣虎航",18,3240,2490,76.8519
2026,2,"臺中清泉崗機場","澳門","台灣虎航",16,2880,2077,72.1181
2026,3,"臺中清泉崗機場","澳門","台灣虎航",16,2880,2372,82.3611
2026,3,"臺中清泉崗機場","沖繩","台灣虎航",2,360,324,90.0000
2026,4,"臺中清泉崗機場","沖繩","台灣虎航",17,3240,2924,90.2469
2026,5,"臺中清泉崗機場","沖繩","台灣虎航",17,3060,2977,97.2876
2024,7,"臺中清泉崗機場","名古屋","台灣虎航",18,3240,2864,88.3951
2024,8,"臺中清泉崗機場","名古屋","台灣虎航",18,3240,3085,95.2160
2025,10,"臺中清泉崗機場","名古屋","台灣虎航",28,5040,3925,77.8770
2025,11,"臺中清泉崗機場","名古屋","台灣虎航",24,4320,3721,86.1343
2025,12,"臺中清泉崗機場","名古屋","台灣虎航",28,5040,4578,90.8333
2025,7,"臺中清泉崗機場","名古屋","台灣虎航",24,4320,3178,73.5648
2025,8,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,4097,87.5427
2025,9,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,3517,75.1496
2026,1,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,4405,94.1239
2026,2,"臺中清泉崗機場","名古屋","台灣虎航",24,4320,4124,95.4630
2026,3,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,4539,96.9872
2026,4,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,4256,90.9402
2026,5,"臺中清泉崗機場","名古屋","台灣虎航",26,4680,4180,89.3162
2024,7,"臺中清泉崗機場","東京成田","台灣虎航",26,4680,4110,87.8205
2024,8,"臺中清泉崗機場","東京成田","台灣虎航",26,4680,4450,95.0855
2025,10,"臺中清泉崗機場","濟州","台灣虎航",16,2880,2333,81.0069
2025,11,"臺中清泉崗機場","濟州","台灣虎航",18,3240,2727,84.1667
2025,12,"臺中清泉崗機場","濟州","台灣虎航",17,3060,2888,94.3791
2025,6,"臺中清泉崗機場","濟州","台灣虎航",1,180,6,3.3333
2025,7,"臺中清泉崗機場","濟州","台灣虎航",17,3060,2497,81.6013
2025,8,"臺中清泉崗機場","濟州","台灣虎航",18,3240,2863,88.3642
2025,9,"臺中清泉崗機場","濟州","台灣虎航",18,3240,2600,80.2469
2026,1,"臺中清泉崗機場","濟州","台灣虎航",18,3240,3077,94.9691
2026,2,"臺中清泉崗機場","濟州","台灣虎航",16,2880,2797,97.1181
2026,3,"臺中清泉崗機場","濟州","台灣虎航",17,3060,2774,90.6536
2026,4,"臺中清泉崗機場","濟州","台灣虎航",17,3060,2560,83.6601
2026,5,"臺中清泉崗機場","濟州","台灣虎航",19,3420,3168,92.6316
2025,12,"臺南機場","沖繩","台灣虎航",4,720,706,98.0556
2026,1,"臺南機場","沖繩","台灣虎航",18,3240,3223,99.4753
2026,2,"臺南機場","沖繩","台灣虎航",16,2880,2795,97.0486
2026,3,"臺南機場","沖繩","台灣虎航",18,3240,3119,96.2654
