year,month,airport,destination,airline,flights,seats,passengers,load_factor
2024,12,"高雄國際機場","大阪","樂桃",62,13516,12011,88.8650
2024,1,"高雄國際機場","大阪","樂桃",62,11656,10742,92.1585
2024,2,"高雄國際機場","大阪","樂桃",58,10904,10184,93.3969
2024,3,"高雄國際機場","大阪","樂桃",62,11716,11433,97.5845
2024,4,"高雄國際機場","大阪","樂桃",60,13080,11380,87.0031
2024,5,"高雄國際機場","大阪","樂桃",62,13516,12302,91.0181
2024,6,"高雄國際機場","大阪","樂桃",60,13080,12026,91.9419
2024,7,"高雄國際機場","大阪","樂桃",60,13080,12610,96.4067
2024,8,"高雄國際機場","大阪","樂桃",62,13516,12587,93.1267
2024,9,"高雄國際機場","大阪","樂桃",60,13080,11129,85.0841
2025,10,"高雄國際機場","大阪","樂桃",62,13216,11579,87.6135
2025,11,"高雄國際機場","大阪","樂桃",60,11400,10181,89.3070
2025,12,"高雄國際機場","大阪","樂桃",62,11776,10720,91.0326
2025,1,"高雄國際機場","大阪","樂桃",62,13516,11918,88.1770
2025,2,"高雄國際機場","大阪","樂桃",58,12568,11497,91.4784
2025,3,"高雄國際機場","大阪","樂桃",62,13516,12194,90.2190
2025,4,"高雄國際機場","大阪","樂桃",60,13020,9881,75.8909
2025,5,"高雄國際機場","大阪","樂桃",62,13380,8500,63.5277
2025,6,"高雄國際機場","大阪","樂桃",60,13080,8700,66.5138
2025,7,"高雄國際機場","大阪","樂桃",62,13516,9700,71.7668
2025,8,"高雄國際機場","大阪","樂桃",60,13080,11779,90.0535
2025,9,"高雄國際機場","大阪","樂桃",60,12120,9891,81.6089
2026,1,"高雄國際機場","大阪","樂桃",62,11776,10654,90.4721
2026,2,"高雄國際機場","大阪","樂桃",56,10528,9573,90.9290
2026,3,"高雄國際機場","大阪","樂桃",62,11836,11062,93.4606
2026,4,"高雄國際機場","大阪","樂桃",60,13080,10948,83.7003
2024,10,"高雄國際機場","吉隆坡","馬亞洲",26,4776,4085,85.5318
2024,11,"高雄國際機場","吉隆坡","馬亞洲",34,6192,5524,89.2119
2024,12,"高雄國際機場","吉隆坡","馬亞洲",36,6396,5558,86.8981
2024,1,"高雄國際機場","吉隆坡","馬亞洲",26,4776,3898,81.6164
2024,2,"高雄國際機場","吉隆坡","馬亞洲",26,4740,3919,82.6793
2024,3,"高雄國際機場","吉隆坡","馬亞洲",26,4752,4172,87.7946
2024,4,"高雄國際機場","吉隆坡","馬亞洲",26,4764,4045,84.9076
2024,5,"高雄國際機場","吉隆坡","馬亞洲",26,4812,3741,77.7431
2024,6,"高雄國際機場","吉隆坡","馬亞洲",26,4788,4149,86.6541
2024,7,"高雄國際機場","吉隆坡","馬亞洲",26,4680,4068,86.9231
2024,8,"高雄國際機場","吉隆坡","馬亞洲",28,5112,4477,87.5782
2024,9,"高雄國際機場","吉隆坡","馬亞洲",24,4368,3681,84.2720
2025,10,"高雄國際機場","吉隆坡","馬亞洲",34,6324,5484,86.7173
2025,11,"高雄國際機場","吉隆坡","馬亞洲",34,6324,5380,85.0727
2025,12,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5764,86.0812
2025,1,"高雄國際機場","吉隆坡","馬亞洲",34,6276,4684,74.6335
2025,2,"高雄國際機場","吉隆坡","馬亞洲",32,5952,5006,84.1062
2025,3,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5345,79.8238
2025,4,"高雄國際機場","吉隆坡","馬亞洲",34,6324,4956,78.3681
2025,5,"高雄國際機場","吉隆坡","馬亞洲",36,6696,4694,70.1016
2025,6,"高雄國際機場","吉隆坡","馬亞洲",34,6324,5276,83.4282
2025,7,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5654,84.4385
2025,8,"高雄國際機場","吉隆坡","馬亞洲",34,6324,5360,84.7565
2025,9,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5286,78.9427
2026,1,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5403,80.6900
2026,2,"高雄國際機場","吉隆坡","馬亞洲",32,5952,4907,82.4429
2026,3,"高雄國際機場","吉隆坡","馬亞洲",36,6696,5773,86.2157
2026,4,"高雄國際機場","吉隆坡","馬亞洲",40,7440,5860,78.7634
2024,10,"高雄國際機場","吉隆坡","馬印",24,4320,3588,83.0556
2024,11,"高雄國際機場","吉隆坡","馬印",26,4698,3529,75.1171
2024,12,"高雄國際機場","吉隆坡","馬印",32,5760,4554,79.0625
2024,2,"高雄國際機場","吉隆坡","馬印",20,3600,2314,64.2778
2024,3,"高雄國際機場","吉隆坡","馬印",28,5040,3278,65.0397
2024,4,"高雄國際機場","吉隆坡","馬印",24,4320,2996,69.3519
2024,5,"高雄國際機場","吉隆坡","馬印",28,5040,2612,51.8254
2024,6,"高雄國際機場","吉隆坡","馬印",26,4680,3668,78.3761
2024,7,"高雄國際機場","吉隆坡","馬印",26,4680,3848,82.2222
2024,8,"高雄國際機場","吉隆坡","馬印",26,4680,3225,68.9103
2024,9,"高雄國際機場","吉隆坡","馬印",26,4680,3478,74.3162
2025,1,"高雄國際機場","吉隆坡","馬印",36,6480,4524,69.8148
2025,2,"高雄國際機場","吉隆坡","馬印",32,5760,4017,69.7396
2025,3,"高雄國際機場","吉隆坡","馬印",36,6480,4663,71.9599
2025,4,"高雄國際機場","吉隆坡","馬印",34,6120,4591,75.0163
2025,5,"高雄國際機場","吉隆坡","馬印",34,6120,4175,68.2190
2025,6,"高雄國際機場","吉隆坡","馬印",14,2520,2203,87.4206
2024,10,"高雄國際機場","東京成田","長榮",57,10488,10132,96.6056
2024,11,"高雄國際機場","東京成田","長榮",61,11224,10929,97.3717
2024,12,"高雄國際機場","東京成田","長榮",62,11408,10891,95.4681
2024,1,"高雄國際機場","東京成田","長榮",62,11408,10966,96.1255
2024,2,"高雄國際機場","東京成田","長榮",58,10672,10502,98.4070
2024,3,"高雄國際機場","東京成田","長榮",62,11408,11391,99.8510
2024,4,"高雄國際機場","東京成田","長榮",60,11040,10506,95.1630
2024,5,"高雄國際機場","東京成田","長榮",62,11408,11016,96.5638
2024,6,"高雄國際機場","東京成田","長榮",60,11040,10881,98.5598
2024,7,"高雄國際機場","東京成田","長榮",62,11408,10986,96.3008
2024,8,"高雄國際機場","東京成田","長榮",62,11408,10819,94.8370
2024,9,"高雄國際機場","東京成田","長榮",60,11040,10321,93.4873
2025,10,"高雄國際機場","東京成田","長榮",62,11408,8988,78.7868
2025,11,"高雄國際機場","東京成田","長榮",60,11040,9439,85.4982
2025,12,"高雄國際機場","東京成田","長榮",62,11408,10467,91.7514
2025,1,"高雄國際機場","東京成田","長榮",62,11408,11081,97.1336
2025,2,"高雄國際機場","東京成田","長榮",56,10304,10075,97.7776
2025,3,"高雄國際機場","東京成田","長榮",62,11408,10820,94.8457
2025,4,"高雄國際機場","東京成田","長榮",60,11040,9697,87.8351
2025,5,"高雄國際機場","東京成田","長榮",62,11408,9748,85.4488
2025,6,"高雄國際機場","東京成田","長榮",60,11040,9057,82.0380
2025,7,"高雄國際機場","東京成田","長榮",62,11224,8818,78.5638
2025,8,"高雄國際機場","東京成田","長榮",61,11224,9433,84.0431
2025,9,"高雄國際機場","東京成田","長榮",60,11040,7252,65.6884
2026,1,"高雄國際機場","東京成田","長榮",62,11408,11154,97.7735
2026,2,"高雄國際機場","東京成田","長榮",56,10304,10181,98.8063
2026,3,"高雄國際機場","東京成田","長榮",62,11408,11338,99.3864
2026,4,"高雄國際機場","東京成田","長榮",60,11040,10068,91.1957
2024,10,"高雄國際機場","東京成田","中華",83,14412,13622,94.5185
2024,11,"高雄國際機場","東京成田","中華",87,15132,14902,98.4800
2024,12,"高雄國際機場","東京成田","中華",88,15268,14731,96.4828
2024,1,"高雄國際機場","東京成田","中華",62,11160,10552,94.5520
2024,2,"高雄國際機場","東京成田","中華",58,10440,10323,98.8793
2024,3,"高雄國際機場","東京成田","中華",62,11160,11143,99.8477
2024,4,"高雄國際機場","東京成田","中華",70,12380,11671,94.2730
2024,5,"高雄國際機場","東京成田","中華",90,15584,14552,93.3778
2024,6,"高雄國際機場","東京成田","中華",86,14908,14618,98.0547
2024,7,"高雄國際機場","東京成田","中華",84,14570,13919,95.5319
2024,8,"高雄國際機場","東京成田","中華",88,15268,14619,95.7493
2024,9,"高雄國際機場","東京成田","中華",86,14908,13534,90.7835
2025,10,"高雄國際機場","東京成田","中華",124,22320,18621,83.4274
2025,11,"高雄國際機場","東京成田","中華",118,21240,19764,93.0508
2025,12,"高雄國際機場","東京成田","中華",124,22320,20745,92.9435
2025,1,"高雄國際機場","東京成田","中華",90,15584,14925,95.7713
2025,2,"高雄國際機場","東京成田","中華",94,16084,15812,98.3089
2025,3,"高雄國際機場","東京成田","中華",106,18156,17518,96.4860
2025,4,"高雄國際機場","東京成田","中華",104,18676,16956,90.7903
2025,5,"高雄國際機場","東京成田","中華",124,21960,18058,82.2313
2025,6,"高雄國際機場","東京成田","中華",120,21600,17226,79.7500
2025,7,"高雄國際機場","東京成田","中華",122,21960,16850,76.7304
2025,8,"高雄國際機場","東京成田","中華",122,21960,17929,81.6439
2025,9,"高雄國際機場","東京成田","中華",112,20160,13607,67.4950
2026,1,"高雄國際機場","東京成田","中華",124,22320,21518,96.4068
2026,2,"高雄國際機場","東京成田","中華",112,20160,19902,98.7202
2026,3,"高雄國際機場","東京成田","中華",124,22320,22057,98.8217
2026,4,"高雄國際機場","東京成田","中華",120,21600,20063,92.8843
2024,10,"高雄國際機場","東京成田","台灣虎航",32,5760,5168,89.7222
2024,11,"高雄國際機場","東京成田","台灣虎航",36,6480,5973,92.1759
2024,12,"高雄國際機場","東京成田","台灣虎航",34,6120,5832,95.2941
2024,1,"高雄國際機場","東京成田","台灣虎航",80,14400,13272,92.1667
2024,2,"高雄國際機場","東京成田","台灣虎航",74,13320,12773,95.8934
2024,3,"高雄國際機場","東京成田","台灣虎航",78,14040,13805,98.3262
2024,4,"高雄國際機場","東京成田","台灣虎航",34,6120,5284,86.3399
2024,5,"高雄國際機場","東京成田","台灣虎航",36,6480,5981,92.2994
2024,6,"高雄國際機場","東京成田","台灣虎航",34,6120,6020,98.3660
2024,7,"高雄國際機場","東京成田","台灣虎航",36,6480,6224,96.0494
2024,8,"高雄國際機場","東京成田","台灣虎航",36,6480,6290,97.0679
2024,9,"高雄國際機場","東京成田","台灣虎航",34,6120,5442,88.9216
2025,10,"高雄國際機場","東京成田","台灣虎航",62,11160,8990,80.5556
2025,11,"高雄國際機場","東京成田","台灣虎航",58,10440,8537,81.7720
2025,12,"高雄國際機場","東京成田","台灣虎航",62,11160,10129,90.7616
2025,1,"高雄國際機場","東京成田","台灣虎航",36,6480,5981,92.2994
2025,2,"高雄國際機場","東京成田","台灣虎航",32,5760,5646,98.0208
2025,3,"高雄國際機場","東京成田","台灣虎航",38,6480,6341,97.8549
2025,4,"高雄國際機場","東京成田","台灣虎航",50,9000,6857,76.1889
2025,5,"高雄國際機場","東京成田","台灣虎航",54,9720,7614,78.3333
2025,6,"高雄國際機場","東京成田","台灣虎航",52,9360,8136,86.9231
2025,7,"高雄國際機場","東京成田","台灣虎航",56,10080,8702,86.3294
2025,8,"高雄國際機場","東京成田","台灣虎航",60,10800,10215,94.5833
2025,9,"高雄國際機場","東京成田","台灣虎航",60,10800,9060,83.8889
2026,1,"高雄國際機場","東京成田","台灣虎航",62,11160,10360,92.8315
2026,2,"高雄國際機場","東京成田","台灣虎航",56,10080,9743,96.6567
2026,3,"高雄國際機場","東京成田","台灣虎航",62,11160,10584,94.8387
2026,4,"高雄國際機場","東京成田","台灣虎航",60,10800,9442,87.4259
2024,10,"高雄國際機場","東京成田","泰亞洲",37,6312,4443,70.3897
2024,11,"高雄國際機場","東京成田","泰亞洲",61,10800,8539,79.0648
2024,12,"高雄國際機場","東京成田","泰亞洲",62,11196,8580,76.6345
2024,6,"高雄國際機場","東京成田","泰亞洲",18,3240,2868,88.5185
2024,7,"高雄國際機場","東京成田","泰亞洲",36,6480,5698,87.9321
2024,8,"高雄國際機場","東京成田","泰亞洲",34,6120,5041,82.3693
2024,9,"高雄國際機場","東京成田","泰亞洲",36,6480,3470,53.5494
2025,10,"高雄國際機場","東京成田","泰亞洲",56,9912,6344,64.0032
2025,11,"高雄國際機場","東京成田","泰亞洲",58,10266,7628,74.3035
2025,12,"高雄國際機場","東京成田","泰亞洲",62,10974,8794,80.1349
2025,1,"高雄國際機場","東京成田","泰亞洲",62,11172,9793,87.6566
2025,2,"高雄國際機場","東京成田","泰亞洲",56,9912,9288,93.7046
2025,3,"高雄國際機場","東京成田","泰亞洲",62,10974,8318,75.7973
2025,4,"高雄國際機場","東京成田","泰亞洲",60,10620,6943,65.3766
2025,5,"高雄國際機場","東京成田","泰亞洲",62,10974,7525,68.5712
2025,6,"高雄國際機場","東京成田","泰亞洲",58,10266,7480,72.8619
2025,7,"高雄國際機場","東京成田","泰亞洲",62,10974,8174,74.4851
2025,8,"高雄國際機場","東京成田","泰亞洲",62,10974,8731,79.5608
2025,9,"高雄國際機場","東京成田","泰亞洲",46,8142,4258,52.2967
2026,1,"高雄國際機場","東京成田","泰亞洲",62,10974,9897,90.1859
2026,2,"高雄國際機場","東京成田","泰亞洲",56,9912,9287,93.6945
2026,3,"高雄國際機場","東京成田","泰亞洲",60,10620,10038,94.5198
2026,4,"高雄國際機場","東京成田","泰亞洲",36,6372,4742,74.4193
2025,10,"高雄國際機場","東京成田","聯合",62,10292,8638,83.9293
2025,11,"高雄國際機場","東京成田","聯合",58,9628,8388,87.1209
2025,12,"高雄國際機場","東京成田","聯合",58,9628,8336,86.5808
2025,7,"高雄國際機場","東京成田","聯合",39,6474,5645,87.1949
2025,8,"高雄國際機場","東京成田","聯合",58,9628,8515,88.4400
2025,9,"高雄國際機場","東京成田","聯合",58,9628,7042,73.1408
2026,1,"高雄國際機場","東京成田","聯合",62,10292,9294,90.3031
2026,2,"高雄國際機場","東京成田","聯合",51,8466,7622,90.0307
2026,3,"高雄國際機場","東京成田","聯合",61,10126,9426,93.0871
2026,4,"高雄國際機場","東京成田","聯合",60,9960,8236,82.6908
2025,12,"高雄國際機場","東京成田","捷星日本",28,5040,4191,83.1548
2026,1,"高雄國際機場","東京成田","捷星日本",62,11160,8924,79.9642
2026,2,"高雄國際機場","東京成田","捷星日本",56,10080,8849,87.7877
2026,3,"高雄國際機場","東京成田","捷星日本",62,11160,10341,92.6613
2026,4,"高雄國際機場","東京成田","捷星日本",60,10800,9488,87.8519
2024,10,"高雄國際機場","名古屋","台灣虎航",24,4320,3822,88.4722
2024,11,"高雄國際機場","名古屋","台灣虎航",34,6120,4899,80.0490
2024,12,"高雄國際機場","名古屋","台灣虎航",34,6090,5181,85.0739
2024,1,"高雄國際機場","名古屋","台灣虎航",28,5040,4708,93.4127
2024,2,"高雄國際機場","名古屋","台灣虎航",24,4320,4137,95.7639
2024,3,"高雄國際機場","名古屋","台灣虎航",25,4500,4387,97.4889
2024,4,"高雄國際機場","名古屋","台灣虎航",26,4680,4501,96.1752
2024,5,"高雄國際機場","名古屋","台灣虎航",26,4680,4453,95.1496
2024,6,"高雄國際機場","名古屋","台灣虎航",26,4680,4537,96.9444
2024,7,"高雄國際機場","名古屋","台灣虎航",28,5040,4851,96.2500
2024,8,"高雄國際機場","名古屋","台灣虎航",26,4680,4429,94.6368
2024,9,"高雄國際機場","名古屋","台灣虎航",26,4680,3975,84.9359
2025,10,"高雄國際機場","名古屋","台灣虎航",26,4680,4307,92.0299
2025,11,"高雄國際機場","名古屋","台灣虎航",26,4680,4335,92.6282
2025,12,"高雄國際機場","名古屋","台灣虎航",28,5040,4768,94.6032
2025,1,"高雄國際機場","名古屋","台灣虎航",36,6480,5734,88.4877
2025,2,"高雄國際機場","名古屋","台灣虎航",32,5760,5470,94.9653
2025,3,"高雄國際機場","名古屋","台灣虎航",36,6480,5971,92.1451
2025,4,"高雄國際機場","名古屋","台灣虎航",26,4680,3406,72.7778
2025,5,"高雄國際機場","名古屋","台灣虎航",26,4680,3913,83.6111
2025,6,"高雄國際機場","名古屋","台灣虎航",26,4680,4055,86.6453
2025,7,"高雄國際機場","名古屋","台灣虎航",26,4680,4172,89.1453
2025,8,"高雄國際機場","名古屋","台灣虎航",26,4680,4497,96.0897
2025,9,"高雄國際機場","名古屋","台灣虎航",26,4680,4387,93.7393
2026,1,"高雄國際機場","名古屋","台灣虎航",26,4680,4507,96.3034
2026,2,"高雄國際機場","名古屋","台灣虎航",24,4320,4120,95.3704
2026,3,"高雄國際機場","名古屋","台灣虎航",26,4680,4519,96.5598
2026,4,"高雄國際機場","名古屋","台灣虎航",26,4680,4327,92.4573
2024,10,"高雄國際機場","名古屋","馬印",24,4320,3469,80.3009
2024,11,"高雄國際機場","名古屋","馬印",26,4698,3828,81.4815
2024,12,"高雄國際機場","名古屋","馬印",32,5760,4294,74.5486
2024,2,"高雄國際機場","名古屋","馬印",20,3600,3143,87.3056
2024,3,"高雄國際機場","名古屋","馬印",28,5040,4649,92.2421
2024,4,"高雄國際機場","名古屋","馬印",24,4320,4068,94.1667
2024,5,"高雄國際機場","名古屋","馬印",28,5040,4694,93.1349
2024,6,"高雄國際機場","名古屋","馬印",26,4680,4128,88.2051
2024,7,"高雄國際機場","名古屋","馬印",26,4680,4013,85.7479
2024,8,"高雄國際機場","名古屋","馬印",26,4680,3657,78.1410
2024,9,"高雄國際機場","名古屋","馬印",26,4698,2998,63.8144
2025,1,"高雄國際機場","名古屋","馬印",36,6480,5099,78.6883
2025,2,"高雄國際機場","名古屋","馬印",32,5760,5000,86.8056
2025,3,"高雄國際機場","名古屋","馬印",36,6480,4800,74.0741
2025,4,"高雄國際機場","名古屋","馬印",34,6120,4418,72.1895
2025,5,"高雄國際機場","名古屋","馬印",34,6120,4580,74.8366
2025,6,"高雄國際機場","名古屋","馬印",14,2520,1647,65.3571
2024,10,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,8246,89.9825
2024,11,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8744,92.2363
2024,12,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8687,88.6791
2024,1,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8521,86.9845
2024,2,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,8567,93.4854
2024,3,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,9042,92.3030
2024,4,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8819,93.0274
2024,5,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8195,83.6566
2024,6,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8297,87.5211
2024,7,"高雄國際機場","曼谷蘇凡納布","中華",61,9638,8409,87.2484
2024,8,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8575,87.5357
2024,9,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,7022,76.6259
2025,10,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8362,85.3614
2025,11,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,7550,82.3876
2025,12,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8902,90.8738
2025,1,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8119,82.8808
2025,2,"高雄國際機場","曼谷蘇凡納布","中華",56,9948,8529,85.7358
2025,3,"高雄國際機場","曼谷蘇凡納布","中華",62,11072,8204,74.0968
2025,4,"高雄國際機場","曼谷蘇凡納布","中華",60,9524,6903,72.4801
2025,5,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,5482,55.9616
2025,6,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,5484,57.8481
2025,7,"高雄國際機場","曼谷蘇凡納布","中華",58,9164,6718,73.3086
2025,8,"高雄國際機場","曼谷蘇凡納布","中華",54,8532,7310,85.6774
2025,9,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,6581,69.4198
2026,1,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,8825,90.0878
2026,2,"高雄國際機場","曼谷蘇凡納布","中華",56,8848,8229,93.0041
2026,3,"高雄國際機場","曼谷蘇凡納布","中華",62,9796,9004,91.9151
2026,4,"高雄國際機場","曼谷蘇凡納布","中華",60,9480,8364,88.2278
2024,10,"高雄國際機場","曼谷蘇凡納布","泰國",56,9744,7658,78.5920
2024,11,"高雄國際機場","曼谷蘇凡納布","泰國",60,10440,8305,79.5498
2024,12,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,8218,76.1772
2024,1,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,8306,76.9930
2024,2,"高雄國際機場","曼谷蘇凡納布","泰國",58,10092,8584,85.0575
2024,3,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,8887,82.3786
2024,4,"高雄國際機場","曼谷蘇凡納布","泰國",60,10440,7822,74.9234
2024,5,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,6459,59.8721
2024,6,"高雄國際機場","曼谷蘇凡納布","泰國",60,10440,7515,71.9828
2024,7,"高雄國際機場","曼谷蘇凡納布","泰國",60,10440,7880,75.4789
2024,8,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,7461,69.1602
2024,9,"高雄國際機場","曼谷蘇凡納布","泰國",60,10440,6821,65.3352
2025,10,"高雄國際機場","曼谷蘇凡納布","泰國",62,10644,6289,59.0849
2025,11,"高雄國際機場","曼谷蘇凡納布","泰國",58,9960,5096,51.1647
2025,12,"高雄國際機場","曼谷蘇凡納布","泰國",62,10632,6944,65.3123
2025,1,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,7683,71.2180
2025,2,"高雄國際機場","曼谷蘇凡納布","泰國",56,9516,7081,74.4115
2025,3,"高雄國際機場","曼谷蘇凡納布","泰國",62,10788,6252,57.9533
2025,4,"高雄國際機場","曼谷蘇凡納布","泰國",60,10296,6820,66.2393
2025,5,"高雄國際機場","曼谷蘇凡納布","泰國",62,10572,5025,47.5312
2025,6,"高雄國際機場","曼谷蘇凡納布","泰國",60,10236,5691,55.5979
2025,7,"高雄國際機場","曼谷蘇凡納布","泰國",62,10632,6571,61.8040
2025,8,"高雄國際機場","曼谷蘇凡納布","泰國",60,10224,5641,55.1741
2025,9,"高雄國際機場","曼谷蘇凡納布","泰國",60,10248,4778,46.6237
2026,1,"高雄國際機場","曼谷蘇凡納布","泰國",62,10620,6785,63.8889
2026,2,"高雄國際機場","曼谷蘇凡納布","泰國",56,9564,7354,76.8925
2026,3,"高雄國際機場","曼谷蘇凡納布","泰國",62,10680,6711,62.8371
2026,4,"高雄國際機場","曼谷蘇凡納布","泰國",60,10260,7030,68.5185
2024,10,"高雄國際機場","福岡","台灣虎航",18,3240,3178,98.0864
2024,11,"高雄國際機場","福岡","台灣虎航",18,3240,3144,97.0370
2024,12,"高雄國際機場","福岡","台灣虎航",18,3240,3191,98.4877
2024,1,"高雄國際機場","福岡","台灣虎航",18,3240,3166,97.7160
2024,2,"高雄國際機場","福岡","台灣虎航",16,2880,2753,95.5903
2024,3,"高雄國際機場","福岡","台灣虎航",18,3240,3136,96.7901
2024,4,"高雄國際機場","福岡","台灣虎航",18,3240,2917,90.0309
2024,5,"高雄國際機場","福岡","台灣虎航",18,3240,3082,95.1235
2024,6,"高雄國際機場","福岡","台灣虎航",16,2880,2800,97.2222
2024,7,"高雄國際機場","福岡","台灣虎航",18,3240,3017,93.1173
2024,8,"高雄國際機場","福岡","台灣虎航",18,3240,3003,92.6852
2024,9,"高雄國際機場","福岡","台灣虎航",16,2880,2786,96.7361
2025,10,"高雄國際機場","福岡","台灣虎航",32,5760,5154,89.4792
2025,11,"高雄國際機場","福岡","台灣虎航",16,2880,2694,93.5417
2025,12,"高雄國際機場","福岡","台灣虎航",18,3240,3119,96.2654
2025,1,"高雄國際機場","福岡","台灣虎航",18,3240,3025,93.3642
2025,2,"高雄國際機場","福岡","台灣虎航",16,2880,2759,95.7986
2025,3,"高雄國際機場","福岡","台灣虎航",16,2880,2784,96.6667
2025,4,"高雄國際機場","福岡","台灣虎航",18,3240,2757,85.0926
2025,5,"高雄國際機場","福岡","台灣虎航",18,3240,2896,89.3827
2025,6,"高雄國際機場","福岡","台灣虎航",26,4680,4354,93.0342
2025,7,"高雄國際機場","福岡","台灣虎航",24,4320,3848,89.0741
2025,8,"高雄國際機場","福岡","台灣虎航",36,6480,6164,95.1235
2025,9,"高雄國際機場","福岡","台灣虎航",34,6120,5606,91.6013
2026,1,"高雄國際機場","福岡","台灣虎航",18,3240,3136,96.7901
2026,2,"高雄國際機場","福岡","台灣虎航",16,2880,2767,96.0764
2026,3,"高雄國際機場","福岡","台灣虎航",20,3600,3434,95.3889
2026,4,"高雄國際機場","福岡","台灣虎航",24,4320,4018,93.0093
2024,10,"高雄國際機場","福岡","長榮",53,9752,8715,89.3663
2024,11,"高雄國際機場","福岡","長榮",42,7728,7464,96.5839
2024,12,"高雄國際機場","福岡","長榮",44,8096,7639,94.3552
2024,1,"高雄國際機場","福岡","長榮",44,8096,6174,76.2599
2024,2,"高雄國際機場","福岡","長榮",42,7728,6992,90.4762
2024,3,"高雄國際機場","福岡","長榮",44,8096,7879,97.3197
2024,4,"高雄國際機場","福岡","長榮",60,11040,9162,82.9891
2024,5,"高雄國際機場","福岡","長榮",62,11408,9566,83.8534
2024,6,"高雄國際機場","福岡","長榮",60,11040,9915,89.8098
2024,7,"高雄國際機場","福岡","長榮",60,11040,10044,90.9783
2024,8,"高雄國際機場","福岡","長榮",60,11040,10029,90.8424
2024,9,"高雄國際機場","福岡","長榮",60,11040,9451,85.6069
2025,10,"高雄國際機場","福岡","長榮",58,10672,9814,91.9603
2025,11,"高雄國際機場","福岡","長榮",42,7728,7312,94.6170
2025,12,"高雄國際機場","福岡","長榮",44,8096,7860,97.0850
2025,1,"高雄國際機場","福岡","長榮",52,9568,7147,74.6969
2025,2,"高雄國際機場","福岡","長榮",48,8832,7508,85.0091
2025,3,"高雄國際機場","福岡","長榮",46,8464,8097,95.6640
2025,4,"高雄國際機場","福岡","長榮",60,11040,9676,87.6449
2025,5,"高雄國際機場","福岡","長榮",62,11408,9462,82.9418
2025,6,"高雄國際機場","福岡","長榮",60,11040,9128,82.6812
2025,7,"高雄國際機場","福岡","長榮",60,11040,8185,74.1395
2025,8,"高雄國際機場","福岡","長榮",60,11040,9498,86.0326
2025,9,"高雄國際機場","福岡","長榮",60,11040,8890,80.5254
2026,1,"高雄國際機場","福岡","長榮",44,8096,7750,95.7263
2026,2,"高雄國際機場","福岡","長榮",40,7360,7080,96.1957
2026,3,"高雄國際機場","福岡","長榮",46,8464,8330,98.4168
2026,4,"高雄國際機場","福岡","長榮",60,11040,10474,94.8732
2025,10,"高雄國際機場","福岡","中華",20,3160,2735,86.5506
2025,11,"高雄國際機場","福岡","中華",24,3792,3584,94.5148
2025,12,"高雄國際機場","福岡","中華",26,4108,3935,95.7887
2025,4,"高雄國際機場","福岡","中華",16,2528,1879,74.3275
2025,5,"高雄國際機場","福岡","中華",36,5688,4207,73.9627
2025,6,"高雄國際機場","福岡","中華",24,3792,2522,66.5084
2025,7,"高雄國際機場","福岡","中華",24,3792,2479,65.3745
2025,8,"高雄國際機場","福岡","中華",10,1580,1264,80.0000
2025,9,"高雄國際機場","福岡","中華",16,2528,2021,79.9446
2026,1,"高雄國際機場","福岡","中華",28,4424,4142,93.6257
2026,2,"高雄國際機場","福岡","中華",24,3792,3810,100.4747
2026,3,"高雄國際機場","福岡","中華",26,4680,4693,100.2778
2026,4,"高雄國際機場","福岡","中華",26,4196,3944,93.9943
2024,10,"高雄國際機場","峴港","台灣虎航",55,9900,8953,90.4343
2024,11,"高雄國際機場","峴港","台灣虎航",60,10620,9447,88.9548
2024,12,"高雄國際機場","峴港","台灣虎航",62,10980,9492,86.4481
